,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アンデルマット,牝2,55.0,Ｃデムーロ,梅田,栗東,2022105193,05473,ルヴァンスレーヴ ,ローヌグレイシア ,クロフネ ,-1.456839763124528,6
1,1,2,ワイドデコラシオン,牡2,55.0,☆田口,辻野,栗東,2022103306,01208,ミッキーアイル ,リュヌドサーブル Lune de Sable(愛) ,Medicean ,-2.681406237451957,12
2,2,3,ハグ,牡2,56.0,ムーア,藤岡,栗東,2022106925,05366,Justify (米) ,フリートバーティー Fleet Bertie(米) ,Afleet Alex ,-2.4969045969456265,11
3,2,4,ドナコルコバド,牝2,55.0,松山,今野,栗東,2022101862,01126,サトノアラジン ,ドナウィンディ ,フレンチデピュティ French Deputy(米) ,-1.763119372971272,9
4,3,5,オリビアサンライズ,牝2,55.0,藤懸,平田,栗東,2022103123,01138,ゴールドドリーム ,ハニーエンパイア ,エンパイアメーカー Empire Maker(米) ,-1.1002599378064237,5
5,3,6,ベルレオーネ,牡2,56.0,幸,西園正,栗東,2022103369,00732,アポロケンタッキー ,ナムラマッチェリ ,ディープブリランテ ,-0.538056206268267,3
6,4,7,ボンショワ,牝2,55.0,藤岡佑,長谷川,栗東,2022103618,01093,リアルインパクト ,スイートレッドキャット Sweet Red Cat(米) ,Bluegrass Cat ,-1.658758302680289,7
7,4,8,フィオーレ,牝2,53.0,△吉村,緒方,栗東,2022104038,01216,ルヴァンスレーヴ ,ホームゲーム ,オレハマッテルゼ ,0.12133579035713501,1
8,5,9,ショーダンサー,牡2,56.0,国分優,大根田,栗東,2022105885,01125,シニスターミニスター Sinister Minister(米) ,カマクラ ,シンボリクリスエス ,-3.6845435179226627,16
9,5,10,タマモスノーダンス,牝2,55.0,川須,緒方,栗東,2022104513,01128,サンダースノー Thunder Snow(愛) ,チャームダンス ,アフリート Afleet(加) ,-3.461017769462014,14
10,6,11,ルヴァンユニベール,牡2,56.0,高倉,北出,栗東,2022103941,01130,ホッコータルマエ ,シントーアサヒ ,ストロングリターン ,-1.7225928699714819,8
11,6,12,メイショウソウセキ,牡2,56.0,武豊,松永幹,栗東,2022103255,00666,マジェスティックウォリアー Majestic Warrior(米) ,メイショウコブシ ,スペシャルウィーク ,-3.4678168214902416,15
12,7,13,タガノマルアフ,牡2,56.0,角田和,角田,栗東,2022107133,01186,サトノアラジン ,タガノアニード ,アイルハヴアナザー I'll Have Another(米) ,-2.0767106630876784,10
13,7,14,メイショウアイル,牡2,56.0,坂井,高橋忠,栗東,2022102573,01163,ミッキーアイル ,メイショウスザンナ ,アグネスデジタル ,-2.6829578324389995,13
14,8,15,トラスティソード,牝2,55.0,ルメール,新谷,栗東,2022104125,05339,ドゥラメンテ ,ゴーイントゥザウィンドウ Goin to the Window(米) ,Tapit (米) ,-0.03504597653828222,2
15,8,16,ミラクルボーン,牡2,56.0,岩田望,石坂,栗東,2022102914,01174,American Pharoah (米) ,ムーンオブザシティー Moon of the City(亜) ,City Banker ,-0.7206958131949908,4
