,race_type,course_len,ground_state,class,win_return
0,芝,1200,全,all,1349.6
1,芝,1200,良,all,839.5
2,芝,1200,稍重,all,2235.0
3,芝,1200,重,all,1360.0
4,芝,1200,不良,all,10250.0
5,芝,1200,全,未勝利,1480.0
6,芝,1200,良,未勝利,905.0
7,芝,1200,稍重,未勝利,3860.0
8,芝,1200,重,未勝利,250.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,190.0
11,芝,1200,良,新馬,190.0
12,芝,1200,稍重,新馬,
13,芝,1200,重,新馬,
14,芝,1200,不良,新馬,
15,芝,1200,全,1勝クラス,2441.4
16,芝,1200,良,1勝クラス,1107.5
17,芝,1200,稍重,1勝クラス,
18,芝,1200,重,1勝クラス,1205.0
19,芝,1200,不良,1勝クラス,10250.0
20,芝,1200,全,2勝クラス,1430.0
21,芝,1200,良,2勝クラス,1635.0
22,芝,1200,稍重,2勝クラス,610.0
23,芝,1200,重,2勝クラス,
24,芝,1200,不良,2勝クラス,
25,芝,1200,全,3勝クラス,786.7
26,芝,1200,良,3勝クラス,786.7
27,芝,1200,稍重,3勝クラス,
28,芝,1200,重,3勝クラス,
29,芝,1200,不良,3勝クラス,
30,芝,1200,全,オープン,698.6
31,芝,1200,良,オープン,351.7
32,芝,1200,稍重,オープン,
33,芝,1200,重,オープン,2780.0
34,芝,1200,不良,オープン,
35,芝,1400,全,all,1055.3
36,芝,1400,良,all,1011.0
37,芝,1400,稍重,all,1513.3
38,芝,1400,重,all,
39,芝,1400,不良,all,
40,芝,1400,全,未勝利,701.1
41,芝,1400,良,未勝利,701.1
42,芝,1400,稍重,未勝利,
43,芝,1400,重,未勝利,
44,芝,1400,不良,未勝利,
45,芝,1400,全,新馬,1332.5
46,芝,1400,良,新馬,1726.7
47,芝,1400,稍重,新馬,150.0
48,芝,1400,重,新馬,
49,芝,1400,不良,新馬,
50,芝,1400,全,1勝クラス,1064.3
51,芝,1400,良,1勝クラス,1064.3
52,芝,1400,稍重,1勝クラス,
53,芝,1400,重,1勝クラス,
54,芝,1400,不良,1勝クラス,
55,芝,1400,全,2勝クラス,1175.0
56,芝,1400,良,2勝クラス,1175.0
57,芝,1400,稍重,2勝クラス,
58,芝,1400,重,2勝クラス,
59,芝,1400,不良,2勝クラス,
60,芝,1400,全,3勝クラス,1916.7
61,芝,1400,良,3勝クラス,910.0
62,芝,1400,稍重,3勝クラス,3930.0
63,芝,1400,重,3勝クラス,
64,芝,1400,不良,3勝クラス,
65,芝,1400,全,オープン,798.0
66,芝,1400,良,オープン,882.5
67,芝,1400,稍重,オープン,460.0
68,芝,1400,重,オープン,
69,芝,1400,不良,オープン,
