,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202504020809,1,7,12,マーズオデッセイ,牡3,56.0,三浦皇成,0:1:11.1,,5.1,3.0,508,[東] 田中勝春,ダート,1200,晴,良,2025年08月17日,1勝クラス,2022102399,01122,8-7,36.2
202504020809,2,6,11,ピコテンダー,牝3,53.0,荻野極,0:1:11.2,1/2,2.0,1.0,490,[東] 上原佑紀,ダート,1200,晴,良,2025年08月17日,1勝クラス,2022110132,01160,5-4,36.7
202504020809,3,3,4,フォンメイリー,牝6,54.0,今村聖奈,0:1:11.7,3,86.8,10.0,488,[東] 粕谷昌央,ダート,1200,晴,良,2025年08月17日,1勝クラス,2019105287,01193,2-2,37.8
202504020809,4,7,13,フェスタリア,牡3,56.0,原優介,0:1:11.7,ハナ,7.0,4.0,446,[東] 矢野英一,ダート,1200,晴,良,2025年08月17日,1勝クラス,2022100028,01184,6-6,37.1
202504020809,5,4,7,ルーフオブヘヴン,牝4,56.0,内田博幸,0:1:11.9,1.1/4,42.9,7.0,464,[東] 武藤善則,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021104874,00422,6-8,37.2
202504020809,6,5,8,キミハスコール,牡4,58.0,戸崎圭太,0:1:12.1,1.1/4,14.2,5.0,462,[東] 加藤征弘,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021104313,05386,10-11,36.9
202504020809,7,4,6,ジェイエルトランス,牝5,53.0,石田拓郎,0:1:12.2,クビ,402.1,15.0,436,[東] 小西一男,ダート,1200,晴,良,2025年08月17日,1勝クラス,2020101956,01203,3-3,38.0
202504020809,8,8,14,アサクサグレース,牝3,54.0,杉原誠人,0:1:12.4,1.1/4,4.6,2.0,454,[東] 戸田博文,ダート,1200,晴,良,2025年08月17日,1勝クラス,2022100547,01135,10-8,37.2
202504020809,9,8,15,バルサミコ,牝4,53.0,佐藤翔馬,0:1:12.5,3/4,17.8,6.0,432,[東] 小手川準,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021103798,01207,1-1,38.7
202504020809,10,5,9,サイモンカーチス,牡6,58.0,丸山元気,0:1:13.0,3,243.9,12.0,488,[東] 根本康広,ダート,1200,晴,良,2025年08月17日,1勝クラス,2019102320,01127,12-12,37.6
202504020809,11,2,2,サブアトミック,牝3,54.0,大野拓弥,0:1:13.1,1/2,71.7,9.0,468,[東] 伊藤圭三,ダート,1200,晴,良,2025年08月17日,1勝クラス,2022101636,01096,8-10,38.2
202504020809,12,2,3,ウィウィルウィン,牡4,58.0,江田照男,0:1:14.0,5,390.5,14.0,530,[東] 中川公成,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021102347,00689,13-13,38.3
202504020809,13,6,10,オウケンベリー,牝4,56.0,木幡育也,0:1:14.1,3/4,133.5,11.0,472,[東] 松永康利,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021103010,01167,14-14,38.2
202504020809,14,1,1,オコジュ,牝5,56.0,嶋田純次,0:1:14.2,クビ,51.5,8.0,466,[東] 矢嶋大樹,ダート,1200,晴,良,2025年08月17日,1勝クラス,2020101265,01134,3-4,40.0
202504020809,15,3,5,サンマルブーケ,牝4,56.0,岩部純二,0:1:15.1,5,365.8,13.0,500,[東] 中川公成,ダート,1200,晴,良,2025年08月17日,1勝クラス,2021101120,00726,14-14,39.2
