,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202504020810,1,8,9,マーゴットゲイン,牡3,55.0,荻野極,0:1:53.4,,2.5,2.0,474,[東] 伊坂重信,ダート,1800,晴,良,2025年08月17日,1勝クラス,2022105495,01160,4-5-4-4,37.2
202504020810,2,6,6,ワスカル,セ3,55.0,丸山元気,0:1:53.6,1.1/4,1.8,1.0,506,[東] 森一誠,ダート,1800,晴,良,2025年08月17日,1勝クラス,2022104773,01127,2-2-2-2,38.3
202504020810,3,8,10,コーリンカルベラ,牡4,58.0,吉田豊,0:1:54.5,5,30.6,6.0,480,[東] 小野次郎,ダート,1800,晴,良,2025年08月17日,1勝クラス,2021101195,00733,7-7-6-5,38.0
202504020810,4,1,1,カーマンライン,牡4,58.0,横山琉人,0:1:54.6,1/2,13.0,4.0,508,[東] 小島茂之,ダート,1800,晴,良,2025年08月17日,1勝クラス,2021105329,01192,4-3-3-3,38.8
202504020810,5,4,4,カルフ,セ4,58.0,杉原誠人,0:1:55.0,2.1/2,110.2,9.0,456,[東] 大和田成,ダート,1800,晴,良,2025年08月17日,1勝クラス,2021103342,01135,3-3-4-5,38.7
202504020810,6,7,8,ペロ,牡4,58.0,菊沢一樹,0:1:55.1,1/2,51.5,7.0,502,[東] 小西一男,ダート,1800,晴,良,2025年08月17日,1勝クラス,2021103283,01161,1-1-1-1,40.7
202504020810,7,3,3,ウッドショック,牡6,58.0,大野拓弥,0:1:55.1,アタマ,57.8,8.0,508,[東] 杉浦宏昭,ダート,1800,晴,良,2025年08月17日,1勝クラス,2019106923,01096,4-5-8-7,38.3
202504020810,8,7,7,ブルーゴールド,牡5,58.0,野中悠太,0:1:55.6,3,30.0,5.0,534,[東] 根本康広,ダート,1800,晴,良,2025年08月17日,1勝クラス,2020104951,01158,7-7-7-7,38.9
202504020810,中,2,2,ドラミモン,牡7,58.0,丸田恭介,,,7.3,3.0,458,[東] 田村康仁,ダート,1800,晴,良,2025年08月17日,1勝クラス,2018101300,01117,9-9-9-9,
202504020810,除,5,5,ゴットランド,牡3,55.0,三浦皇成,,,---,,516,[東] 斎藤誠,ダート,1800,晴,良,2025年08月17日,1勝クラス,2022100162,01122,,
