,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アイファーリーベン,牝6,56.0,的場,的場,462(-6),美浦,2019102950,01108,アーネストリー,アイファーアプリル,スパイキュール,-2.5122882395259,16
1,1,2,エフエイト,牡4,58.0,横山武,小野,446(-2),美浦,2021109016,01170,ゴールデンバローズ,ティヤム,サンカルロ,0.09028268019615096,3
2,2,3,スノークルーズ,牝3,55.0,武藤,武藤,466(+22),美浦,2022104699,01169,リアルインパクト,エレガントクルーズ,クロフネ,-1.7175429856555013,11
3,2,4,リッチハンター,牡5,55.0,▲小林美,本間,512(+2),美浦,2020100555,01206,ホッコータルマエ,トモトモリバー,ブラックタイド,-1.2484125930466758,8
4,3,5,メッエフアパラ,牡4,58.0,坂井,辻,470(+8),美浦,2021106066,01163,エスポワールシチー,ビーナストリック,キングヘイロー,0.21662882102260408,2
5,3,6,エルオレンス,牡3,57.0,横山典,深山,486(0),美浦,2022101060,00660,フォーウィールドライブ,ゴールドカルラ,ゼンノロブロイ,-0.27987240916133715,5
6,4,7,クインズシフォン,牝3,52.0,▲石神道,和田郎,456(0),美浦,2022103857,01209,デクラレーションオブウォー,ケイアイエーデル,トワイニング,-0.4589768206698998,6
7,4,8,パシーヴ,牡3,57.0,三浦,上原博,482(+2),美浦,2022106669,01122,ニューイヤーズデイ,ローレライ,ゴールドアリュール,0.37793303558773467,1
8,5,9,サンマルリアン,牝5,56.0,小林凌,土田,470(+2),美浦,2020101086,01177,キズナ,デイドリーム,アドマイヤムーン,-1.6386463385373522,10
9,5,10,サトノセレナーデ,牝4,56.0,北村宏,古賀,528(+16),美浦,2021103440,01043,ドゥラメンテ,ウエスタンダンサー,デヒア,-1.738141621875934,12
10,6,11,アルマーレシチー,セ4,55.0,▲石田,上原博,540(-8),美浦,2021100675,01203,ロジャーバローズ,アルポルト,ルーラーシップ,-1.8592893911370154,14
11,6,12,ヒメカミノイタダキ,牡6,58.0,原,武市,512(+12),美浦,2019101794,01184,アドマイヤムーン,ファミリズム,ダンスインザダーク,-1.7395779392815756,13
12,7,13,テイラーテソーロ,牡4,58.0,佐々木,菊川,496(-4),美浦,2021102273,01197,ヴィクトワールピサ,イージーウィン,Invincible Spirit,-1.4749231670008605,9
13,7,14,タイセイルヴァン,牡3,57.0,黛,新開,500(+6),美浦,2022103859,01109,ルヴァンスレーヴ,コウエイラブリー,エンパイアメーカー,-0.09362415323216491,4
14,8,15,トモサカエ,牝4,56.0,丹内,大竹,542(+8),美浦,2021101432,01091,アニマルキングダム,ブライダルブーケ,ゴールドアリュール,-1.9362613815442187,15
15,8,16,チェルシー,牝4,54.0,△長浜,中舘,444(+4),美浦,2021106724,01214,サトノアラジン,クエストフォーワンダー,マクフィ,-1.0296643994225594,7
