,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スケダチムヨウ,牡2,56.0,野中,根本,450(-2),美浦,2023104592,01158,スマートファルコン,リトル,ヨハネスブルグ,-2.3287021279489317,14
1,1,2,ベアフォースワン,牡2,56.0,松岡,杉浦,448(-2),美浦,2023101307,01085,カレンブラックヒル,ノアウイニング,クリプティックラスカル,-1.627956235953221,13
2,2,3,ニシノランペイジ,牡2,56.0,菅原明,松山,468(-2),美浦,2023106258,01179,アジアエクスプレス,ニシノアメイズ,リーチザクラウン,-0.28704494376705025,4
3,2,4,モーゲンセン,牡2,56.0,マーカンド,斎藤誠,520(+16),美浦,2023110008,05626,Mendelssohn,Pioneer Queen,Pioneerof the Nile,-1.0900312556406309,7
4,3,5,タイセイガナール,牡2,54.0,△長浜,伊藤圭,478(+2),美浦,2023102023,01214,タワーオブロンドン,アニムス,ゴールドアリュール,-0.15285360298489065,3
5,3,6,イヌボウノキラメキ,牝2,55.0,北村友,国枝,474(+2),美浦,2023103090,01102,ドレフォン,ホクラニミサ,ディープインパクト,-2.7642355206892195,16
6,4,7,タヤスロレンヌ,牝2,55.0,江田照,岩戸,462(+2),美浦,2023104232,00689,タワーオブロンドン,ディープブルーム,ディープブリランテ,-1.161046990969788,9
7,4,8,コウユーニポポニコ,牝2,55.0,木幡初,竹内,466(+12),美浦,2023100757,01153,タリスマニック,トーセンラーク,アルデバラン,-0.054666611777318255,2
8,5,9,ケイツースクード,牡2,53.0,▲上里,萱野,426(+6),美浦,2023104018,01217,ダノンスマッシュ,ロードライト,ヴィクトワールピサ,-1.2860005052492145,11
9,5,10,クルビデンス,牡2,56.0,佐々木,菊川,452(+6),美浦,2023104001,01197,アメリカンペイトリオット,シャインレジーナ,アグネスタキオン,-2.6830508814816127,15
10,6,11,ミツカネメルクリオ,牡2,56.0,丹内,清水英,446(+2),美浦,2023101346,01091,サトノアラジン,ゼンダンラビット,キングズベスト,0.4112436953854112,1
11,6,12,チェストー,牡2,52.0,★谷原,土田,454(+24),美浦,2023100770,01219,レッドファルクス,チェス,フリオーソ,-1.1258646946753532,8
12,7,13,チャンピオンホース,牡2,53.0,▲舟山,尾形,466(0),美浦,2023100325,01221,ダノンスマッシュ,フュージョン,クロフネ,-1.0628093263997116,6
13,7,14,イイクニパッション,牡2,56.0,内田博,深山,506(+6),美浦,2023100102,00422,ビッグアーサー,シゲルアンドロメダ,Birdstone,-0.9662377807440949,5
14,8,15,オテモヤン,牝2,52.0,▲遠藤,本間,464(+6),美浦,2023109104,01218,ロードバリオス,ドリーボンズレガシー,Proud Citizen,-1.2790878093565432,10
15,8,16,ピュール,牡2,56.0,木幡巧,久保田,406(+6),美浦,2023105784,01162,ダノンプレミアム,アイポステリー,ロードカナロア,-1.606098202832455,12
