,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オースミライト,牝3,55.0,加藤,宮本,栗東,2022103610,01156,ミッキーアイル ,オースミマコ ,フレンチデピュティ French Deputy(米) ,-0.8654133413204009,6
1,2,2,ライヴドライバー,牡3,57.0,丹内,尾形,美浦,2022105609,01091,フォーウィールドライブ Four Wheel Drive(米) ,コマノレジェンド ,ストリートセンス Street Sense(米) ,0.0470730808537715,5
2,3,3,キャットデイ,牝3,53.0,◇永島,吉村,栗東,2022110124,01187,Mitole ,Moon Pie ,Mr. Greeley ,-2.4675191650290014,10
3,3,4,タイセイウーノ,牡3,56.0,☆松本,田中克,栗東,2022104792,01191,ニューイヤーズデイ ,サルタート ,ゴールドアリュール ,-0.8798085229059501,7
4,4,5,デルタウェーブ,牝3,55.0,菊沢,西園翔,栗東,2022104146,01161,リオンディーズ ,ニューウェーブ ,ハーツクライ ,0.5951349030290483,2
5,4,6,レイワエポック,牝3,52.0,▲柴田裕,高柳大,栗東,2022110072,01212,Mendelssohn ,Birdie Gold ,Birdstone ,-1.3284664908664114,8
6,5,7,キーベスト,牡3,57.0,秋山稔,黒岩,美浦,2022106512,01181,エイシンフラッシュ ,キークッキー ,フサイチコンコルド ,-4.653624387583723,14
7,5,8,ワイルドゴーア,牡3,54.0,▲石神道,加藤士,美浦,2022109047,01209,タワーオブロンドン ,ノンストップ ,オルフェーヴル ,1.492537211808595,1
8,6,9,コモモチャン,牝3,52.0,▲古川奈,牧浦,栗東,2022100006,01190,ノーブルミッション Noble Mission(英) ,スモモチャン ,ハービンジャー Harbinger(英) ,-2.2563108041777853,9
9,6,10,クリスタルテン,牝3,51.0,★河原田,水野,美浦,2022102442,01204,アルアイン ,ソットヴォーチェ ,ヴィクトワールピサ ,-3.441220943302396,13
10,7,11,オーケーダイナ,牝3,55.0,藤岡佑,奥村豊,栗東,2022101039,01093,Saxon Warrior (安平町) ,レディノーラ Lady Noorah(英) ,Nathaniel (愛) ,-2.47259006954122,11
11,7,12,イエスユイキャン,牝3,55.0,吉田隼,竹内,美浦,2022106595,01095,フォーウィールドライブ Four Wheel Drive(米) ,ベッキー ,ブラックタイド ,0.438197865205211,3
12,8,13,マルモリスパークル,牡3,56.0,☆泉谷,大橋,栗東,2022100452,01182,ディープブリランテ ,ミヤジガンバレ ,ファスリエフ Fasliyev(米) ,0.26905201069372975,4
13,8,14,ソノバシノギ,牝3,51.0,★小林美,深山,美浦,2022101081,01206,フォーウィールドライブ Four Wheel Drive(米) ,スローライフ ,ハーツクライ ,-3.1101045253723094,12
