,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ミエノストロング,牡3,55.0,荻野極,上原佑,468(-2),2.8,1,美浦,2023105257,01160,シスキン,リセエンヌ,ディープインパクト,0.16809106417084899,1,-0.373657616743689,5,-0.8338813718659395,11,-0.9922742778216902,10,0.05449348860429932,0.28168863973739866
1,2,2,カリーン,牝4,56.0,丸山,蛯名正,472(+14),11.8,5,美浦,2022105532,01127,デクラレーションオブウォー,ムニラー,Kitten's Joy,0.06008563704501982,8,-0.30960146187930304,4,-0.7813229744243443,10,-1.0138583111637458,11,0.05332990194896199,0.06684137214107765
2,3,3,クモヒトツナイ,牡4,55.0,▲佐藤,加藤和,480(0),16.2,6,美浦,2022101498,01207,アルアイン,ブラーノ,キングカメハメハ,0.06603584708503929,7,-0.9831009902432586,12,-0.6742728682365154,8,-0.5668898330133967,6,0.08338476878336772,0.04868692538671088
3,4,4,ジャグアール,牡5,58.0,石橋脩,矢野,464(+2),10.9,4,美浦,2021102717,01077,ハービンジャー,シルクアイリス,ディープインパクト,0.05771416351594261,10,-0.7644562257280653,9,-0.4965747289884628,4,-1.2275765700651387,12,0.04306794251218649,0.07236038451969873
4,5,5,サンシップ,牡6,58.0,杉原,本間,472(+3),63.4,10,美浦,2020103995,01135,ルーラーシップ,ダイアナヘイロー,キングヘイロー,0.08405455558857215,4,-0.21081551124435027,3,0.0705291610171944,1,0.057373913445468744,1,0.15566860342848948,0.012440507748654829
5,5,6,オックスアイ,牡3,55.0,津村,清水久,510(-2),4.8,3,栗東,2023105810,01092,ダノンプレミアム,ハリケーンフラッグ,Storm Cat,0.11330899465551737,3,-0.8727805288488276,10,-0.163380656006934,2,-0.8584002330512938,9,0.06229961613088553,0.16431837318014922
6,6,7,タッカーバレット,牡5,55.0,▲石田,田島,486(-8),70.0,11,美浦,2021103994,01203,ビッグアーサー,ブレイクダンサー,ファルブラヴ,0.047999766868577064,12,-0.9717512009941538,11,-0.5661433597711096,5,-0.5508623027608428,5,0.08473198814765819,0.011267545589495945
7,6,8,サンブライト,牝3,53.0,横山典,鈴木慎,466(0),3.6,2,美浦,2023100387,00660,ロードカナロア,ハートフル,Shamardal,0.14323235799958806,2,-0.5733077807850824,8,-0.41964996634248897,3,-0.7801029634330967,8,0.06737355175897718,0.21909116424019895
8,7,9,リネンタイリン,牡3,55.0,原,平岩,458(0),17.7,7,美浦,2023100728,01184,キズナ,リネンパズル,パラダイスクリーク,0.06932667320300301,6,0.5800463972335562,1,-0.6235084435642383,6,-0.446077882695161,4,0.09409243164528759,0.04456091476071843
9,7,10,ヒラボクヒーロー,牡5,55.0,▲上里,平岩,482(-8),73.3,12,美浦,2021103004,01217,モーリス,ヒラボクキャロル,ダンスインザダーク,0.05921130140851315,9,-0.5457985802578795,7,-0.6831211030174072,9,-0.3113557666517754,3,0.10766232735638896,0.01076027546063733
10,8,11,ウインイルネージュ,牝4,56.0,菊沢,和田郎,432(+4),26.9,9,美浦,2022106221,01161,ゴールドシップ,ウインペイザージュ,ダノンシャンティ,0.049023263734596666,11,-0.023539858962736693,2,-0.6452093545393223,7,-0.7602311592566402,7,0.06872577686455704,0.029320750604636292
11,8,12,ティティナ,牝4,53.0,▲石神道,和田郎,410(-8),20.4,8,美浦,2022105866,01209,モーリス,レッドイリーゼ,ハーツクライ,0.08191637472478196,5,-0.49871137730968934,6,-0.8873219682061623,12,-0.1606858570008099,2,0.12516960281894057,0.03866314663062335
