,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ハルカオル,牝3,55.0,木幡巧,千葉,466(-12),16.2,9.0,美浦,2023105049,1162,ミスチヴィアスアレックス,イトククリ,サクラバクシンオー,0.052904425756123,9,-0.0095677076821335,10,-1.2222734143188267,4,-0.2683790365211598,11,0.056907468204479,0.048901383307767,46.3,50.8,48.5,11
1,1,2,ダイユウルミナス,牝3,52.0,▲佐藤,松永康,424(+12),11.2,5.0,美浦,2023106299,1207,ダノンスマッシュ,パープルセイル,フジキセキ,0.0595259940654019,5,0.0075839343901447,13,-1.3533272716458025,8,-0.4319677213918356,13,0.0483196301320693,0.0707323579987345,45.9,47.9,48.6,10
2,2,3,ニシノタチアナ,牝3,55.0,丸山,清水英,368(-2),13.3,7.0,美浦,2023104714,1127,グレーターロンドン,ラヴィングウェイ,ヴィクトワールピサ,0.0529701330875919,8,-0.0139538162712955,7,-0.9669338003592992,12,-0.4730197579683894,14,0.0463761752288811,0.0595640909463027,47.8,46.0,48.7,9
3,2,4,セイウンプーパ,牝3,55.0,荻野極,奥平,418(-10),11.5,6.0,美浦,2023105570,1160,キタサンブラック,ターフグロッカ,Soldier Hollow,0.0683418701918722,4,0.0039679383183986,9,-1.094611939343881,3,-0.0932939528325411,7,0.067796574332803,0.0688871660509414,46.3,51.5,49.6,6
4,3,5,ホカミテダメ,牝3,55.0,丸田,田中勝,470(+14),49.7,10.0,美浦,2023105780,1117,インディチャンプ,サツキティアラ,バトルプラン,0.0423979338026885,13,0.0077519102142444,8,0.385699788722412,13,-0.0777856201235457,6,0.068856181295803,0.0159396863095739,47.0,45.4,48.9,8
5,3,6,ネオアンボウ,牡3,54.0,▲上里,松尾,536(-2),36.9,12.0,美浦,2023103049,1217,デクラレーションオブウォー,リビングマイライフ,ダイワメジャー,0.0546140916843658,7,-0.0016147461408949,6,-1.0782461924989897,6,0.1647920298164546,1,0.0877592833799559,0.0214688999887757,47.8,48.5,41.8,13
6,4,7,トウシンラヴ,牝3,55.0,三浦,高柳瑞,452(+6),17.9,8.0,美浦,2023103100,1122,ビッグアーサー,ユキノマーメイド,スペシャルウィーク,0.0506392633491065,11,0.0075839343901447,14,-0.3177219089199962,14,-0.2663788293618028,10,0.0570214088442562,0.0442571178539568,44.2,44.3,40.3,14
7,4,8,ゴールドパレード,牡3,54.0,▲石神道,天間,472(-8),7.3,3.0,美浦,2023104505,1209,ゴールドアクター,ゴールドアピール,ベーカバド,0.082880346984045,3,-0.0078194421458778,1,-1.290118169691128,7,-0.2625558812919574,9,0.0572398159426344,0.1085208780254557,84.7,47.9,59.4,2
8,5,9,ブロークンハート,牝3,52.0,▲石田,菊沢,404(-2),3.5,2.0,美浦,2023101149,1203,ダノンスマッシュ,ハートウォーミング,ハーツクライ,0.1337667682377761,1,-0.0041300848961758,3,-1.2708565717992542,10,-0.5916103334122237,16,0.0411899908796017,0.2263435455959505,50.4,46.5,52.7,4
9,5,10,エンジェルサン,牡3,57.0,柴田大,矢嶋,484(-4),31.1,13.0,美浦,2023104484,1009,ベンバトル,エンジェルカナ,トーセンホマレボシ,0.0495813755249133,12,0.0075839343901447,5,-0.0575995637174779,1,-0.0099384510516021,5,0.0736900047608932,0.0254727462889333,49.0,85.7,79.8,1
10,6,11,シルバーアックス,牡3,57.0,横山典,村田,450(-10),3.9,1.0,美浦,2023104434,660,シスキン,フィネス,ディープインパクト,0.1232601865164913,2,0.0043804334541924,2,-1.429064841514883,2,-0.5395408973138268,15,0.0433915500622579,0.2031288229707248,59.9,55.4,59.3,3
11,6,12,ケイベエ,牡3,57.0,木幡育,杉浦,452(-4),29.7,11.0,美浦,2023102803,1167,エピファネイア,トゥアーニー,Country Reel,0.0520938935819374,10,-0.0147909316437176,15,-0.3615684740688225,16,0.0406568841736335,3,0.0775143053596382,0.0266734818042365,44.1,43.7,39.4,15
12,7,13,ドリーマーズ,牝3,55.0,原,伊藤大,420(-4),49.9,14.0,美浦,2023106598,1184,ベンバトル,デイドリーマー,ネオユニヴァース,0.0345987680636506,16,-0.0026497167974026,12,-0.158217752193654,5,-0.3334615612161074,12,0.053321736336002,0.0158757997912991,46.2,49.3,44.6,12
13,7,14,ハッピースーニャ,牝3,55.0,津村,鈴木伸,470(-10),14.4,4.0,美浦,2023102805,1092,モーリス,ハッピーノリチャン,サクラバクシンオー,0.0586527219285452,6,0.0075839343901447,4,-1.0292919844739277,9,-0.1779824443951886,8,0.0622913876358524,0.0550140562212379,50.1,46.9,50.0,5
14,8,15,ローズバラード,牝3,55.0,小崎,深山,388(-10),94.0,15.0,美浦,2023100097,1152,ダノンバラード,ヤマノアイリー,グラスワンダー,0.0420375191598988,14,0.0075839343901447,16,0.2602715862959978,15,0.016276830571843,4,0.0756473531114377,0.0084276852083598,44.0,44.1,39.1,16
15,8,16,メインテーマ,牝3,55.0,菊沢,小手川,,999.9,,美浦,2023103571,1161,サートゥルナーリア,メインターゲット,ダイワメジャー,0.0417347080655919,15,-0.0026497167974026,11,-0.637018701915517,11,0.1051374559795095,2,0.0826771344934343,0.0007922816377496,46.3,46.1,49.4,7
