,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ソードマスター,牡4,57.0,☆舟山,小笠,456(-4),9.2,6,美浦,2022105415,1221,エピファネイア,デアリングエッジ,キングカメハメハ,0.0716382920763908,7,-0.0109598037539903,7,-0.068835794115321,8,-1.2944739258903692,9,0.0578504010972859,0.0854261830554957,44.8,45.6,45.3,6
1,2,2,マイオウンウェイ,セ3,55.0,小沢,高野,434(+4),31.8,8,栗東,2023106823,1185,キズナ,アウィルアウェイ,ジャスタウェイ,0.0575620294803686,9,0.0070747361998612,6,-0.0193895832855483,7,-0.8479842352922313,6,0.0904095657497134,0.0247144932110239,46.3,45.8,44.3,7
2,3,3,ユーベルジーク,牝3,50.0,▲和田陽,辻,456(0),48.8,10,美浦,2023102801,1223,タワーオブロンドン,ショウリダバンザイ,プリサイスエンド,0.0825798851497646,6,-0.0004756262575621,8,0.0057365453903787,4,-0.3480200602352488,2,0.1490548341497228,0.0161049361498065,42.9,46.9,43.2,8
3,4,4,ララバニュルス,牡4,58.0,横山和,大竹,544(-2),2.2,1,美浦,2022101405,1140,モーリス,クリーンファンキー,タイキシャトル,0.2211076862718202,1,-0.004309032721141,3,-0.1570490669158589,1,-0.9099347699905636,7,0.0849786070388401,0.3572367655048004,52.5,77.8,74.2,1
4,5,5,フレンドモナコ,牡3,52.0,▲遠藤,加藤和,414(+2),33.1,7,美浦,2023106197,1218,ビーチパトロール,フレンドパリ,アグネスデジタル,0.0694249872709357,8,0.0070747361998612,9,0.0009373291377903,10,-0.6064796433898256,4,0.115106141185057,0.0237438333568145,42.4,44.9,42.4,10
5,6,6,ブライトアゲイン,牝5,56.0,松本,森秀,478(-4),8.6,5,栗東,2021110014,1191,Practical Joke,Yankee Bright,Elusive Quality,0.1231892762317138,3,-0.0109598037539903,2,-0.0745747923151382,5,-0.3089582091363546,1,0.1549924031482461,0.0913861493151815,54.2,46.3,51.9,4
6,7,7,ハーモニーソング,牝4,56.0,佐々木,田島,456(+6),8.4,3,美浦,2022104440,1197,デクラレーションオブウォー,リルティングソング,スペシャルウィーク,0.0872308225026884,5,-0.0004756262575621,4,-0.1103558711231633,6,-0.9591250006925348,8,0.0808996349922148,0.093562010013162,50.1,46.0,45.4,5
7,7,8,ブラヴィーノ,牡7,58.0,丹内,天間,464(+8),50.7,9,美浦,2019110122,1091,Klimt,Brave Cause,Giant's Causeway,0.0558843665831313,10,0.0070747361998612,10,0.094178903590051,9,-0.7852052514623843,5,0.0962673350575732,0.0155013981086895,41.9,45.4,42.5,9
8,8,9,グランフィエルテ,牝3,53.0,斎藤,吉田,446(+2),4.0,2,栗東,2023102032,1178,イスラボニータ,ツバキエンジェル,フォーティナイナーズサン,0.124259588303753,2,0.0009287233360444,1,-0.0865257332641233,2,-1.400341729029222,10,0.0520389555798658,0.1964802210276402,75.7,51.4,58.3,2
9,8,10,コモンスナイプ,牡4,58.0,横山琉,藤岡健,464(-2),8.2,4,栗東,2022110039,1192,Too Darn Hot,Whimbrel,Dark Angel,0.1071230661294331,4,0.0070747361998612,5,-0.1232445999492348,3,-0.578247668308571,3,0.1184021220014807,0.0958440102573854,49.2,49.7,52.5,3
