,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,グランブーケ,牝3,55.0,石川,福永,438(0),28.8,12,栗東,2023104375,1150,Wootton Bassett,ヴィラダモーレ,Mastercraftsman,0.0324362252370027,7,-0.3327085262016661,9,-0.5887901763260583,10,-0.8792247049870126,6,0.0372125942197615,0.027659856254244,46.4,45.1,43.6,13
1,1,2,ケンブリッジグレイ,牝3,52.0,▲森田,渡辺,452(-6),49.0,11,栗東,2023105085,1222,マインドユアビスケッツ,ブルーインザスカイ,チチカステナンゴ,0.0171400542769011,15,0.2641352582701145,16,-0.3036881321839687,11,-1.60422951755304,12,0.0180228869186548,0.0162572216351475,41.9,45.1,43.9,9
2,2,3,サンタカタリナ,牝3,55.0,コレット,杉山晴,458(-4),17.1,6,栗東,2023104879,5691,スワーヴリチャード,ローヌグレイシア,クロフネ,0.0298313835074312,8,0.0747301525952489,6,-0.3062929814258093,8,-1.924959959678288,14,0.0130777459550831,0.0465850210597794,53.7,47.2,55.1,4
3,2,4,ウィスカーパッド,牝3,55.0,高杉,藤岡健,438(-6),5.5,3,栗東,2023103380,1213,キタサンブラック,キトゥンズダンプリングス,Kitten's Joy,0.0995103198339717,4,0.3467996388464921,8,-0.830230902389207,3,-0.503494159953744,4,0.0541835741911746,0.1448370654767687,50.8,56.2,49.6,8
4,3,5,アオイハルカ,牝3,53.0,◇今村,大久保,426(0),21.4,8,栗東,2023106068,1193,コントレイル,アオイプリンセス,キングカメハメハ,0.0248152166467875,10,-1.0950159078705908,12,-1.63305840793853,9,-1.9776954568063567,15,0.0124059538486111,0.0372244794449639,44.2,45.8,43.6,14
5,3,6,タイセイアビオン,牝3,55.0,団野,浜田,426(-10),42.8,9,栗東,2023105225,1180,ミッキーアイル,ディオニージア,Tejano Run,0.0276234833113179,9,-0.1665792863934692,1,-0.0748908168088457,6,-0.8948753502957602,7,0.0366347269001539,0.0186122397224819,81.4,47.8,52.3,6
6,4,7,リボンインザスカイ,牝3,55.0,菱田,安田,478(-2),11.5,5,栗東,2023104882,1144,サートゥルナーリア,ココロノアイ,ステイゴールド,0.060393952708451,5,-0.0142363011047121,3,-0.2317320976305501,2,-0.5539406140367528,5,0.0515180045367083,0.0692699008801937,56.5,59.6,54.4,5
7,4,8,クラリノ,牝3,55.0,富田,武英,422(0),69.7,14,栗東,2023105119,1168,サトノクラウン,サンティエ,ステイゴールド,0.0179859962513096,14,-0.3071826979275868,10,0.3154420711426793,16,-1.2954470841267125,11,0.0245429557720278,0.0114290367305915,45.0,44.7,43.6,12
8,5,9,メイプルキュート,牝3,55.0,亀田,北出,430(0),77.9,18,栗東,2023102775,1176,ゴールドシップ,メイプルケプラー,カネヒキリ,0.0099870276227177,17,-0.2102200266811848,13,-0.1296917582713278,14,-2.218802132331744,16,0.0097480750128009,0.0102259802326345,43.6,44.8,43.8,10
9,5,10,オーマイラッキーン,牝3,55.0,酒井,高橋康,484(0),16.1,7,栗東,2023102060,1034,マテラスカイ,メイショウキラリ,マンハッタンカフェ,0.0427398561538538,6,0.0939547957083998,7,-0.5581318889040819,17,-0.9123193676245632,8,0.0360012116789978,0.0494785006287098,51.3,44.6,52.0,7
10,6,11,メイショウコハル,牝3,53.0,△田山,四位,426(-8),8.3,4,栗東,2023105036,1220,ダノンキングリー,メイショウブーケ,フレンチデピュティ,0.12029316054049,3,-0.6347370350347302,2,-0.8384877208397574,4,0.4781681711428507,2,0.1446099523915549,0.095976368689425,61.3,54.3,62.8,2
11,6,12,ベルトナリテ,牝3,55.0,田口,辻野,424(+8),85.8,16,栗東,2023103549,1208,サトノダイヤモンド,ベルスール,スウェプトオーヴァーボード,0.0088138401679788,18,-0.6623577062373786,11,-0.174808153751773,7,-2.3744187675729616,18,0.0083432530618058,0.0092844272741518,44.6,47.6,43.6,11
12,7,13,ノクスカンパーナ,牝3,55.0,松若,吉岡,484(+8),61.4,17,栗東,2023105168,1154,サートゥルナーリア,サクセスベルーナ,シンボリクリスエス,0.010716950174613,16,0.1978412139230674,17,-0.2892201627585832,18,-2.360535069543261,17,0.0084598961127076,0.0129740042365183,41.3,44.5,43.4,18
13,7,14,トライアンドエラー,牝3,55.0,川須,加藤公,488(0),63.7,15,栗東,2023106776,1128,ディープブリランテ,ナムラメルシー,エンパイアメーカー,0.0218545668740828,13,-0.8113875038319992,18,-0.7671653917589364,12,-1.055339174891518,9,0.031203578644206,0.0125055551039596,41.1,44.9,43.5,16
14,7,15,ゴッドアミーラ,牝3,55.0,角田和,角田,474(0),26.4,10,栗東,2023104062,1186,サートゥルナーリア,キョウワゼノビア,ハーツクライ,0.0222372814328338,12,0.1625501368807332,14,-0.3858598316320797,13,-1.8356002425289075,13,0.0143001742246742,0.0301743886409934,43.2,44.9,43.6,15
15,8,16,カトマンズゴールド,牝3,55.0,松山,宮本,458(-2),3.5,1,栗東,2023103367,1126,ゴールドシップ,カトマンブルー,Bluegrass Cat,0.2852778990721489,1,0.574674776544206,4,-0.401330087498237,1,1.3417263913651678,1,0.3429546952522327,0.2276011028920651,56.0,85.5,55.3,3
16,8,17,ティタノマキア,牝3,55.0,西村淳,池添,470(-4),5.0,2,栗東,2023107092,1171,エピファネイア,タイタンクイーン,Tiznow,0.1455146452819093,2,0.7088629808499405,5,-0.4331636135915852,5,0.3847193247856345,3,0.1317085185393731,0.1593207720244456,55.2,52.7,82.3,1
17,8,18,ノヴァレジーナ,牝3,53.0,◇永島,中尾,452(0),38.7,13,栗東,2023105587,1187,アメリカンペイトリオット,ヴァーチュスター,シンボリクリスエス,0.0228281409061984,11,-0.4906170879937677,15,-0.2397909147660259,15,-1.2741121913929028,10,0.0250722027394711,0.0205840790729257,42.4,44.8,43.4,17
