,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アイルドフルール,牝2,51.0,★河原田,田中克,400(0),32.4,9,栗東,2024100607,1204,ミッキーアイル,セトノミッシー,ゴールドアリュール,0.0560565024985411,9,-0.0133825093620526,9,-0.0696487739406252,2,-0.988337915940618,7,0.0875488011402697,0.0245642038568124,41.7,50.3,40.0,9
1,2,2,キチロクタワー,牡2,54.0,☆長浜,松永康,450(+6),10.7,4,美浦,2024100569,1214,タワーオブロンドン,レッドステラーノ,アグネスタキオン,0.0886717547165481,5,-0.0133825093620526,7,-0.155265658169629,8,-0.8261725266848843,6,0.1029621818666736,0.0743813275664226,43.5,45.4,44.3,7
2,3,3,マナベラ,牝2,55.0,丹内,岩戸,414(0),17.0,6,美浦,2024100336,1091,フィレンツェファイア,ピカブー,スクリーンヒーロー,0.078277172024473,6,-0.0133825093620526,4,-0.0246965590956895,9,-0.762439837550734,5,0.1097378614041977,0.0468164826447483,50.4,45.2,52.3,3
3,4,4,ライーリーアース,牝2,55.0,原田和,蛯名利,418(-4),10.3,5,美浦,2024106853,1143,ハイランドリール,トーセンリスト,ノヴェリスト,0.1213485491943128,2,-0.0109598037539903,2,-0.1095834121061761,7,-0.3520032098981805,1,0.1654271755769051,0.0772699228117205,51.2,45.5,49.1,5
4,5,5,クリアストライク,牡2,55.0,佐々木,田中克,484(+2),9.1,2,栗東,2024110011,1197,Mehmas,Clearwing,Anjaal,0.1145121068604965,3,-0.0109598037539903,5,-0.0723262234733803,1,-0.5077763613645284,3,0.1415648505384961,0.0874593631824969,50.2,76.3,72.6,1
5,6,6,コックニー,牡2,55.0,横山武,田中剛,486(-2),1.5,1,美浦,2024100652,1170,タワーオブロンドン,コズミックフレイム,Doyen,0.2913041791066958,1,-0.0133825093620526,1,-0.1089493282055699,4,-1.508876131028904,9,0.0520215549062437,0.5305868033071479,74.5,47.2,56.3,2
6,7,7,チカバリエンテ,牝2,52.0,▲小林美,藤野,454(+2),6.2,3,栗東,2024104976,1206,シルバーステート,スペクター,エンパイアメーカー,0.1057493033155623,4,-0.0133825093620526,3,0.0101880412185116,3,-1.040118629597101,8,0.0831308316374598,0.1283677749936648,51.0,47.7,49.8,4
7,8,8,リアルジャパン,牡2,55.0,吉田隼,大橋,444(-6),60.4,8,栗東,2024102714,1095,シスキン,コスモミザール,Pioneerof the Nile,0.07810543482383,7,-0.0004756262575621,8,0.0354447099368081,5,-0.497451601867324,2,0.1430340450622177,0.0131768245854424,42.1,46.4,41.1,8
8,8,9,レインボースター,牝2,54.0,☆舟山,加藤公,406(0),45.8,7,栗東,2024106942,1221,キズナ,レインボーダリア,ブライアンズタイム,0.0659749974595401,8,-0.0133825093620526,6,0.0725250108677638,6,-0.719324743755317,4,0.114572697867536,0.0173772970515441,45.4,46.1,44.5,6
