,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,タケルレジェンド,牡2,55.0,川田,高柳大,474(0),2.6,1,栗東,2024100730,1088,パイロ,クラークスデール,ヴィクトワールピサ,0.2014818619133647,1,0.0656890088720542,1,-0.0156391365465647,3,0.0964999681540718,6,0.096361063867182,0.3066026599595473,77.6,55.1,58.1,2
1,2,2,ヴェルヴィエ,牡2,55.0,松若,小椋,450(0),18.4,6,栗東,2024101770,1154,マジェスティックウォリアー,ジュリエットパール,ルーラーシップ,0.0940679228003692,7,0.0656890088720542,2,0.10840741873218,1,0.5038310381060277,1,0.1448115566934111,0.0433242889073273,56.3,76.1,75.7,1
2,3,3,エボニーウイング,牡2,55.0,西村淳,井上,506(0),6.0,4,栗東,2024106185,1171,ミッキーアイル,ウイングステルス,Hawk Wing,0.1162303159492487,3,0.0656890088720542,7,0.0516348977153562,6,0.1295546860773946,5,0.0995994792493602,0.1328611526491372,46.4,46.2,47.3,6
3,4,4,アテンド,牝2,55.0,長岡,中村,476(0),43.2,11,栗東,2024105295,1142,ヴァンゴッホ,チャペルレーン,ヘニーヒューズ,0.0342733549681035,10,0.0656890088720542,11,0.5146722104767785,8,-0.5577055597302644,10,0.0500937720682714,0.0184529378679357,39.9,44.7,40.5,11
4,5,5,ファータカエリ,牝2,53.0,△柴田裕,秋山,456(0),25.5,8,栗東,2024106941,1212,ナダル,レインボークラウド,ドゥラメンテ,0.0418621939300027,9,0.0656890088720542,4,-0.012075295944062,7,-0.5114952311216986,9,0.0524629401778556,0.0312614476821499,50.1,45.3,51.2,4
5,6,6,ボビーザグレート,牡2,55.0,松山,柴田,474(0),10.7,5,栗東,2024103740,1126,シャンハイボビー,ジョインザフロウ,ルーラーシップ,0.0979933560085972,5,0.0656890088720542,9,0.1311077040353577,11,0.3281896273724504,4,0.1214851310924445,0.0745015809247498,45.4,41.5,45.8,8
6,6,7,ファラオクィーン,牝2,55.0,高杉,牧浦,460(0),6.6,3,栗東,2024108282,1213,American Pharoah,Sassifleet,Afleet Alex,0.1282621159253571,2,0.0656890088720542,8,0.1567322435198556,2,0.4391491030731179,2,0.135741365806044,0.1207828660446701,46.2,56.1,47.3,5
7,7,8,アイルエクラ,牡2,55.0,コレット,新谷,448(0),28.3,10,栗東,2024105099,5691,クリソベリル,グリントオブライト,ステイゴールド,0.0264867734289533,11,0.0656890088720542,10,-0.2799986703603369,10,-1.2605527874379292,11,0.024805104600139,0.0281684422577676,45.1,42.2,41.7,10
8,7,9,ジョウショーツヨシ,牡2,53.0,△田山,新谷,456(0),4.8,2,栗東,2024107109,1220,ニューイヤーズデイ,マルクプレンヌ,シンボリクリスエス,0.1112484486681604,4,0.0656890088720542,3,-0.2511002130466434,5,-0.4387704529945309,8,0.0564204565248993,0.1660764408114215,50.1,49.7,53.1,3
9,8,10,トリオノチカラ,牡2,55.0,亀田,北出,482(0),13.7,7,栗東,2024104684,1176,マジェスティックウォリアー,サトノガガ,ダイワメジャー,0.0941744494616447,6,0.0656890088720542,6,0.034348432962413,9,0.3971739890341561,3,0.1301615327995798,0.0581873661237097,46.4,42.3,47.3,6
10,8,11,シュライアハフト,牡2,55.0,吉村,小栗,482(0),40.3,9,栗東,2024105438,1216,シャンハイボビー,ブルジュオン,ダイワメジャー,0.0539192069461982,8,0.0656890088720542,5,-0.1477784825241161,4,0.0063888630352583,7,0.0880575971208127,0.0197808167715837,46.5,50.7,42.1,9
