,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ロマンス,牝3,55.0,石橋脩,上原佑,426(+4),16.0,7,美浦,2023102234,1077,エピファネイア,ベットーレ,Blu Air Force,0.0451174142689776,11,-0.0933975604459762,9,0.0721023690445154,9,-1.0481375185841848,13,0.040458673616798,0.0497761549211573,45.4,45.8,45.7,9
1,1,2,ラスタリア,牡3,57.0,菊沢,岩戸,462(+10),37.6,11,美浦,2023106151,1161,ゴールドシップ,ディアサルファー,ローエングリン,0.0345077149659045,14,0.0340652300319307,10,0.084238735642416,14,-0.8806800560844387,10,0.0478340874121676,0.0211813425196414,44.1,43.7,43.8,11
2,2,3,ベルランコントル,牝3,55.0,原,伊藤大,454(+2),10.5,5,美浦,2023106475,1184,キタサンブラック,マイネヴォヤージ,Teofilo,0.0540430690390965,7,-0.5287019149620575,3,-0.4669881646740995,1,-1.2753111772408563,16,0.0322367591507151,0.0758493789274778,59.9,81.2,80.3,1
3,2,4,セシルブリュネ,牝3,55.0,荻野極,栗田,402(+6),9.9,4,美浦,2023106841,1160,サートゥルナーリア,アドマイヤリード,ステイゴールド,0.0760049586055232,4,-0.3387296687645652,5,-0.3345978514620437,10,-0.4778319153780788,5,0.0715636062273579,0.0804463109836886,51.5,44.8,51.4,5
4,3,5,マーゴットドライ,セ3,57.0,木幡巧,伊坂,432(-12),4.3,3,美浦,2023107254,1162,スワーヴリチャード,ミスティックリップス,ジェネラス,0.1155707303127765,2,0.0400864814849525,2,-0.4412373560886832,4,-0.9213466425868676,11,0.0459278609189212,0.1852135997066319,60.1,54.4,60.2,3
5,3,6,ダイシンパルス,牡3,57.0,江田照,小笠,472(0),85.5,13,美浦,2023102977,689,Dragon Pulse,カールマ,No Nay Never,0.0449075151058269,12,0.6388021049320689,16,-0.0085346851812133,13,-0.3601589703246106,3,0.0805001942030163,0.0093148360086376,43.2,44.1,43.1,16
6,4,7,シュガーシャック,牡3,57.0,杉原誠人,古賀慎,486(+10),30.0,10,美浦,2023107066,1135,リアルスティール,スイートセント,ワークフォース,0.0340583417437763,15,0.0257789236075564,8,-0.4134164668607853,15,-1.021054226772445,12,0.0415694008629353,0.0265472826246172,47.0,43.1,46.4,8
7,4,8,ブラッククラウズ,牡3,57.0,三浦,尾関,468(0),20.5,8,美浦,2023106281,1122,コントレイル,アニエラ,Dubawi,0.0461530395802974,10,-0.6335141584939593,7,-0.036607903732939,6,-0.7695522498826742,9,0.0534563972709111,0.0388496818896837,48.6,48.3,48.1,7
8,5,9,プラネタリーアワー,牝3,55.0,小崎,加藤征,442(0),62.9,12,美浦,2023103421,1152,ドレフォン,シャインサンデー,トワイニング,0.0747567577091425,5,-0.8012716913069924,15,-0.0771790348706888,7,0.17048041871171,1,0.1368518543890559,0.0126616610292292,43.2,48.3,43.2,15
9,5,10,ソロンゴ,牝3,55.0,木幡育,高橋文,452(+20),30.8,9,美浦,2023100582,1167,ルーラーシップ,モハンマディ,ディープインパクト,0.048931542157665,9,-0.7736912788888346,13,-0.3719735324182442,5,-0.4716782634536317,4,0.0720053414991444,0.0258577428161856,43.5,48.4,43.3,14
10,6,11,ワインダークシー,牡3,57.0,津村,中舘,428(-2),3.4,2,美浦,2023106376,1092,ハービンジャー,クエストフォーラヴ,キズナ,0.1360871213747676,1,-0.2371381799436265,4,-0.3582114105012627,2,-1.1125835791283427,14,0.0379335137087948,0.2342407290407404,51.9,61.7,52.4,4
11,6,12,クラックミーアップ,牡3,57.0,松岡,深山,474(-4),101.9,14,美浦,2023104463,1085,ベンバトル,コスモメリー,アドマイヤジャパン,0.0313310057795578,16,-0.2062560956168743,11,-0.1209619363521643,16,-0.7438833869269931,8,0.0548463248197779,0.0078156867393377,44.1,42.8,43.9,10
12,7,13,ウキヨノサンシロウ,牡3,54.0,▲上里,小野,446(0),116.3,16,美浦,2023105915,1217,トゥザワールド,レディマーマレード,シビルウォー,0.0388744788258702,13,-0.1438268580486086,14,-0.2893735151775151,11,-0.487134151134971,6,0.0709009913685203,0.0068479662832202,43.5,44.6,43.5,12
13,7,14,ヤマメホープ,牡3,57.0,戸崎圭,久保田,476(-4),4.3,1,美浦,2023103075,5386,コントレイル,レガリニ,Hard Spun,0.1090844378179968,3,0.1988372990572991,1,-0.2227354456076379,3,-1.2532671998230005,15,0.0329552759293616,0.1852135997066319,81.2,58.1,61.7,2
14,8,15,スカイプライド,牝3,52.0,▲石田,黒岩,428(-2),100.3,15,美浦,2023101555,1203,フィエールマン,ゴールドスカイ,Kyllachy,0.0604742090260474,6,-0.0291862105898029,12,0.4478169007776934,8,-0.0209594735488848,2,0.1130080543557985,0.0079403636962962,43.7,46.1,43.5,13
15,8,16,ヘルヴィッツ,牡3,57.0,北村友,柄崎,450(-2),24.7,6,美浦,2023100534,1102,ミスターメロディ,サイエン,バゴ,0.0500976636867731,8,-1.1264298933306502,6,-0.932421429424649,12,-0.5296219343889856,7,0.0679516642667236,0.0322436631068225,49.0,44.5,49.4,6
