,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ファンタイムギフト,セ4,58.0,丹内,相沢,490(-4),10.0,5,美浦,2022102378,1091,ドレフォン,トウカイシェーン,ダイワメジャー,0.1093908360647045,5,-0.0140215476198475,6,-0.3888929998649614,5,-0.3256765872735569,4,0.1399441851548433,0.0788374869745657,45.2,45.2,45.5,6
1,2,2,ポンピエ,牡5,58.0,鮫島駿,井上,456(-2),7.5,3,栗東,2021104945,1157,レッドファルクス,アルティメイトラブ,シンボリクリスエス,0.2364430244751131,1,0.0,4,-0.7432099553843133,3,0.6405358574452792,1,0.3677693996508052,0.105116649299421,49.7,48.5,50.7,3
2,3,3,スタンピー,牝4,55.0,☆長浜,深山,468(+12),34.1,8,美浦,2022101315,1214,アルアイン,ハタノフォルトゥナ,グラスワンダー,0.023676446489987,7,0.0,8,-0.2235863136585399,8,-2.079188598591151,6,0.0242333953334739,0.0231194976465002,40.6,43.8,41.0,8
3,4,4,アオハルブルース,牡3,55.0,岩田康,栗田,522(-2),2.9,1,美浦,2023102313,5203,ゴールドドリーム,ニジノムコウ,Flatter,0.2210309360382378,3,0.0,1,-0.727602460731127,1,-0.1298962805853087,2,0.1702084687159041,0.2718534033605716,72.3,73.3,72.8,1
4,5,5,ブリスフル,牡5,54.0,★河原田,武市,506(+2),21.3,7,美浦,2021106070,1204,エスポワールシチー,ポルボローネ,フレンチデピュティ,0.0296947976041418,6,-0.0103692549006235,5,-0.6680567328978675,7,-2.158900437410299,7,0.0223766905253888,0.0370129046828947,47.1,44.1,49.2,4
5,6,6,ゴールドドレッサ,牝3,53.0,横山和,中川,438(+4),6.7,4,美浦,2023102432,1140,ゴールドドリーム,ラタンドレス,エンパイアメーカー,0.1319802698875176,4,0.0,2,-0.7801041400392585,2,-0.2813111938148375,3,0.1462926487682207,0.1176678910068145,52.3,53.8,51.7,2
6,7,7,マジカルシャイン,牝4,56.0,浜中,武英,510(-6),20.8,6,栗東,2022110012,1115,Catholic Boy,Magic Humor,Distorted Humor,0.0233329544105413,8,0.0,7,-0.5826650931486455,6,-3.096351032673677,8,0.0087632708525414,0.0379026379685412,41.3,44.2,41.6,7
7,8,8,ナクライト,牡4,58.0,武豊,手塚徳,512(+6),2.4,2,美浦,2022104847,666,アドマイヤマーズ,スカイダイヤモンズ,First Dude,0.2244507350297565,2,-0.0140215476198475,3,-0.652154344236353,4,-0.4760015472364508,5,0.1204119409988222,0.3284895290606907,51.4,47.2,47.6,5
