,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ワザモノ,牡8,58.0,菊沢,尾関,488(-8),15.2,4,美浦,2018103560,1161,マツリダゴッホ,モトヒメ,ショウナンカンプ,0.0610166354964676,6,-0.1152546514021375,3,-0.2872504517248395,7,-0.9280376352906854,6,0.0707654796273717,0.0512677913655636,48.6,47.0,48.7,3
1,2,2,マイネルフォルツァ,牡6,58.0,津村,金成,518(-6),12.4,3,美浦,2020105809,1092,ゴールドシップ,ラッフォルツァート,グラスワンダー,0.0558724498144268,7,-0.7983172209155696,4,-0.2108917915405483,10,-1.2976211109718994,12,0.0489005102130015,0.0628443894158522,47.8,46.1,48.2,4
2,3,3,ロゼル,牡6,58.0,丸山,大和田,480(-12),59.8,10,美浦,2020106415,1127,シルバーステート,レーヌユニヴェール,タイキシャトル,0.0329153745557132,12,-0.4796161396004245,12,-0.3778091221429125,8,-1.2209077687487953,11,0.0527994710385741,0.0130312780728523,44.4,46.2,44.5,12
3,4,4,ペッレグリーニ,セ5,58.0,木幡巧,手塚久,442(-10),15.5,5,美浦,2021105647,1162,レイデオロ,チャーチクワイア,ネオユニヴァース,0.0865257447368036,3,-0.73155150907782,6,-0.2622960923766724,2,-0.3770475639984996,2,0.1227759779409255,0.0502755115326817,47.0,49.5,46.4,7
4,5,5,ベストミーエヴァー,牝5,56.0,戸崎圭,森一,524(-8),1.4,1,美浦,2021105670,5386,No Nay Never,デルフィニア,Galileo,0.3066608202536827,1,-0.584069200300884,1,-0.0686094460417175,1,-1.1496363939397818,8,0.0566999056812454,0.55662173482612,79.3,81.5,79.5,1
5,5,6,ヨシヒロ,牡4,58.0,木幡育,松永康,494(-9),88.8,11,美浦,2022103405,1167,ルヴァンスレーヴ,デオ,フサイチコンコルド,0.0634924218902733,5,-0.4756689576686268,11,0.0170291692875958,11,-0.4149523630896147,3,0.1182092758891438,0.0087755678914027,44.9,46.1,45.0,11
6,6,7,レッドダンルース,牡6,58.0,小崎,福永,476(+12),18.2,6,栗東,2020103189,1152,リアルスティール,アイリッシュシー,Galileo,0.0483897693086225,10,-1.4993310835342406,5,-0.6631728000275426,12,-1.199119912177608,10,0.0539624820921589,0.0428170565250861,47.6,45.8,47.2,5
7,6,8,シャイニースイフト,牡6,58.0,吉田豊,菊川,432(-4),35.6,9,美浦,2020101184,733,ダノンバラード,ブライティアスター,ダイタクリーヴァ,0.1040163720256441,2,-0.7334734661315894,7,-0.5968323162931514,3,0.0391069272824055,1,0.1861431252659914,0.0218896187852968,46.2,49.1,46.4,6
8,7,9,バセリーナ,牡4,58.0,野中,松山,464(-6),15.6,8,美浦,2022106772,1158,ウインブライト,クリスティロマンス,シンボリクリスエス,0.0530848824209182,9,0.0019552895880351,8,-0.3767716936409614,6,-1.158198059781218,9,0.056216532229236,0.0499532326126005,45.4,47.1,45.4,8
9,7,10,リアンベーレ,セ4,58.0,嶋田,手塚久,490(-8),17.2,7,美浦,2022105462,1134,キズナ,ファタルベーレ,Pedro the Great,0.0546444087764034,8,-0.2931426213259717,9,-0.4960408079481055,9,-1.028800938231878,7,0.0639823972762622,0.0453064202765446,45.1,46.2,45.3,9
10,8,11,グランカンタンテ,牝5,56.0,荻野極,鹿戸,446(+4),8.5,2,美浦,2021105600,1160,リアルスティール,スカイダイヤモンズ,First Dude,0.0850652964593265,4,-0.1284227960984877,2,0.1328763388730401,4,-0.8249255508889921,5,0.0784517189472921,0.0916788739713609,58.7,47.9,58.3,2
11,8,12,ビッグデイメイク,牝4,56.0,柴田大,和田雄,430(+2),140.7,12,美浦,2022102532,1009,リアルスティール,エインセル,メイショウサムソン,0.0483158242617176,11,0.0393382654521005,10,-0.3802180049941837,5,-0.6755266194906775,4,0.0910931237987972,0.005538524724638,44.9,47.5,45.2,10
