,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ドラムメジャー,牝3,55.0,松山,東田,482(-4),5.7,2,栗東,2023102185,1126,ビッグアーサー,ブラックフェアリー,ヴィクトワールピサ,0.1341869694398064,2,-0.9857500935545216,12,-0.7404154043890754,16,-0.1859270693592523,3,0.1294602886728482,0.1389136502067645
1,1,2,タワーオブバベル,牡3,55.0,△田山,坂口,510(-2),9.1,4,栗東,2023101140,1220,タワーオブロンドン,デザートチル,Red Ransom,0.0532928835196464,7,-0.7323344637788355,7,-0.2570153074507493,7,-2.0751031738068755,12,0.0195739202064842,0.0870118468328085
2,2,3,サウンドヴィヴァン,牡3,54.0,▲森田,斉藤崇,446(0),44.4,11,栗東,2023104249,1222,シルバーステート,ヴィリエルバクル,Sea The Stars  Sea the Stars,0.0793932021148442,4,0.0801582065758736,1,0.2440076395492994,1,-0.1008754951709811,2,0.1409528950815227,0.0178335091481657
3,2,4,キャンディーズ,牝3,55.0,田口,四位,400(+4),44.3,13,栗東,2023106189,1208,シルバーステート,ゾファピー,Zoffany,0.0153357383508005,14,-0.7629006226943839,8,0.0145891519169512,4,-2.500034900084174,15,0.0127977113251098,0.0178737653764911
4,3,5,ファーストアタック,牡3,57.0,高杉,緒方,432(+4),16.7,7,栗東,2023109150,1213,ネロ,ゴールドエフォート,カンパニー,0.0690238344492184,5,-0.8519205421608378,9,-0.0667538497123249,5,-0.5424715268707742,4,0.0906340278099004,0.0474136410885364
5,3,6,メイショウジーニー,牝3,53.0,△柴田裕,秋山,396(-4),61.1,14,栗東,2023106566,1212,サトノアラジン,メイショウアキシノ,デュランダル,0.0225584249619779,13,-0.4981848620780674,6,-0.5912941972266709,13,-1.578651234390139,9,0.0321576386935375,0.0129592112304182
6,4,7,トウカイジーク,牡3,55.0,◇今村,野中,434(-8),4.4,3,栗東,2023100555,1193,マクフィ,トウカイセンス,ハーツクライ,0.1275190405563014,3,-1.0860507191566977,13,-0.3822260573573166,10,-0.7307235788589966,5,0.075081761526567,0.1799563195860359
7,4,8,ファイティンアスク,牝3,55.0,中井,中内田,444(0),12.0,6,栗東,2023100473,1141,エピファネイア,レッツゴードンキ,キングカメハメハ,0.0546573727988387,6,-0.2200888833631576,3,0.0923851142161685,2,-1.280438436513438,8,0.0433307617494644,0.0659839838482131
8,5,9,ナムラオットー,牡3,57.0,城戸,荒川,460(+16),54.2,12,栗東,2023106232,1147,アニマルキングダム,ナムラユメ,ゼンノロブロイ,0.0136193101845589,16,-0.1756356633431346,2,0.0501796432940051,3,-2.513256383280974,16,0.0126296202551223,0.0146090001139955
9,5,10,アッセクシー,牝3,52.0,▲川端,庄野,412(+12),94.6,16,栗東,2023102214,1195,ルーラーシップ,アクロバットラン,ディープインパクト,0.0142019420063793,15,-0.9197666482988908,11,-0.6438151482600954,14,-2.051879275262959,11,0.020033822636664,0.0083700613760946
10,6,11,ルルハート,牝3,55.0,加藤,庄野,434(+2),28.4,10,栗東,2023104258,1156,スワーヴリチャード,ヒシサブリナ,Bernardini,0.0273026970568157,11,-1.435650109741532,16,-0.4506170691405831,12,-1.7637078736811551,10,0.0267248375580485,0.027880556555583
11,6,12,ケイアイブラック,牡3,57.0,藤懸,梅田,474(+2),12.8,5,栗東,2023105761,1138,ファインニードル,クインズチャパラ,ロードカナロア,0.0398527703225553,8,-1.2453980458524745,15,-0.3988004530187596,11,-2.1675467505659274,13,0.0178455557874108,0.0618599848576998
12,7,13,ホッコームジカ,牝3,55.0,幸,飯田,426(-10),34.1,8,栗東,2023101743,732,シルバーステート,ホッコーサラスター,ヨハネスブルグ,0.0376048785821267,9,-0.3166350893817836,5,-0.3430086812679041,8,-1.0982578057860746,7,0.0519895868950875,0.0232201702691659
13,7,14,パトローナス,セ3,57.0,川田,高橋亮,470(+2),3.1,1,栗東,2023106931,1088,フィエールマン,エルビッシュ,キングカメハメハ,0.2567059812789515,1,-0.2786536338657748,4,-0.3710350710192058,9,0.5036199194725725,1,0.2579900895970778,0.2554218729608251
14,8,15,グロリアスニケ,牝3,55.0,松若,千田,428(+2),74.8,15,栗東,2023102113,1154,グロリアスノア,サヤネエ,ファルブラヴ,0.0313300081682221,10,-0.8635545632100242,10,-0.2217719903932024,6,-1.0966287380371529,6,0.0520743504784421,0.0105856658580021
15,8,16,ベルフィーノ,牝3,53.0,◇永島,宮本,444(0),26.3,9,栗東,2023101013,1187,カレンブラックヒル,ハナズルナピエナ,アドマイヤムーン,0.0234149462089559,12,-1.2321573364585738,14,-0.734245508391892,15,-2.232508357950348,14,0.0167231317267119,0.0301067606911999
