,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,メリークリスマス,牡4,56.0,三浦,小手川,508(+4),4.1,2,美浦,2022100394,1122,ルヴァンスレーヴ,ローゼクヴァルツ,スペシャルウィーク,0.1068444532497679,2,-0.0876430133937287,8,-0.0689661073336558,3,-2.176552189156146,12,0.0196436492565619,0.1940452572429739,48.1,51.3,53.7,4
1,2,2,カンピオーネ,牡7,55.0,菊沢,栗田,514(-2),23.6,9,美浦,2019100286,1161,ヘニーヒューズ,エルフィン,ダンシングブレーヴ,0.0254813836988496,15,-0.1633161854453566,2,-0.0359911107920934,8,-2.306406311834182,15,0.0172515150800639,0.0337112523176352,58.2,46.7,49.1,9
2,2,3,サクラトップリアル,牡5,56.0,杉原,中舘,514(-12),73.0,13,美浦,2021104159,1135,リアルスティール,マーガレットメドウ,Distorted Humor,0.0999591136543967,4,0.1306512600880256,15,0.1199698133126513,15,0.087545463120708,2,0.1890197950526812,0.0108984322561122,40.8,45.3,38.7,13
3,3,4,ベルウェザー,牡5,55.0,原,茶木,488(-6),19.2,11,栗東,2021105425,1184,ニューイヤーズデイ,ヴィラ,ディープインパクト,0.0445683500973693,11,-0.0876430133937287,9,-0.0389749505761012,12,-1.2893758789577148,8,0.0476999525543119,0.0414367476404267,47.9,45.8,49.8,7
4,3,5,ポッドロゴ,牡5,57.0,荻野極,西園翔,472(-8),8.0,4,栗東,2021104873,1160,ロゴタイプ,スクラッタ,キングカメハメハ,0.0604341756120008,6,-0.0876430133937287,3,-0.0780683386307534,7,-2.089973892868212,11,0.0214201568869774,0.0994481943370241,57.5,46.8,52.8,6
5,4,6,ニシキギミッチー,牡6,56.0,津村,鈴木伸,498(-4),23.1,8,美浦,2020105144,1092,ヘニーヒューズ,カフジビーナス,ディープインパクト,0.0392071677591728,14,-0.1633161854453566,6,-0.070789581853398,11,-1.3707213216197771,9,0.0439734024146144,0.0344409331037312,50.6,46.2,47.9,10
6,4,7,ストレングス,牡5,55.0,小崎,寺島,472(+2),15.3,6,栗東,2021106658,1152,シニスターミニスター,ローレライ,ゴールドアリュール,0.0640070076228145,5,-0.1633161854453566,12,-0.0806351679794727,2,-0.8233761272773492,6,0.0760149593831329,0.0519990558624962,42.0,53.1,47.3,11
7,5,8,ミッキーヌチバナ,牡8,58.0,戸崎圭,高橋亮,516(+2),9.6,5,栗東,2018105431,5386,ダノンレジェンド,ヌチバナ,キングカメハメハ,0.0511449375085739,9,-0.0876430133937287,7,-0.0600674863412776,13,-2.188189256044388,13,0.0194163797362945,0.0828734952808534,48.6,45.7,53.7,3
8,5,9,ロジアデレード,牡5,56.0,坂井,稲垣,498(-4),4.3,1,美浦,2021105360,1163,ドレフォン,アデレードヒル,ゴールドヘイロー,0.1013461181769524,3,-0.1633161854453566,1,-0.1584822872455831,1,-2.282305581702305,14,0.0176723399129298,0.1850198964409751,79.7,85.2,79.2,1
9,6,10,ルージュアベリア,牝5,53.0,大野,加藤士,484(-4),34.5,12,美浦,2021105058,1096,キズナ,シアードラマ,Burning Roma,0.0528052812246959,8,-0.0876430133937287,11,-0.0399435307064793,9,-0.7409007600475481,4,0.0825501115886326,0.0230604508607592,42.4,46.6,47.2,12
10,6,11,ショウナンライシン,牡6,56.0,木幡巧,大竹,500(-2),19.0,10,美浦,2020103148,1162,エスケンデレヤ,ショウナンバーキン,フジキセキ,0.0601423620384362,7,-0.0876430133937287,4,-0.0853779745701302,5,-0.7923318540925739,5,0.0784118001454938,0.0418729239313785,53.0,47.8,53.9,2
11,7,12,シゲルショウグン,牡6,58.0,石橋脩,大橋,518(-12),6.0,3,栗東,2020101694,1077,モーリス,ペニーブラック,Redoute's Choice,0.1658553480955076,1,0.1306512600880256,5,-0.1312384857773703,10,0.1395667415966312,1,0.1991131037416499,0.1325975924493654,51.5,46.3,53.0,5
12,7,13,サンマルパトロール,牡6,54.0,柴田大,大橋,490(+2),130.8,15,栗東,2020106370,1009,ビーチパトロール,サンマルアリュール,ゴールドアリュール,0.046471640863719,10,0.0078980906748458,13,0.0240963353305158,14,-0.6899991759800952,3,0.086860823358201,0.0060824583692369,41.1,45.7,37.2,14
13,8,14,ピースオブザライフ,牝6,51.0,武藤,野中,464(-14),67.2,14,栗東,2020101024,1169,キタサンブラック,サンキューアスク,シンボリクリスエス,0.0393558751199348,13,-0.0876430133937287,14,0.0079453662142106,6,-0.9515157768516772,7,0.066872679485462,0.0118390707544076,40.8,47.1,36.9,15
14,8,15,ハビレ,牡5,56.0,北村友,武井,510(-10),15.7,7,美浦,2021100561,1102,ヘニーヒューズ,トモトモリバー,ブラックタイド,0.0423767852778078,12,-0.1633161854453566,10,-0.0459434581868467,4,-1.6256151988711396,10,0.034079331402992,0.0506742391526237,47.8,50.5,49.6,8
