,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,スターバーナー,牝2,55.0,津村,武幸,458(0),3.2,1,栗東,2024106646,1092,エピファネイア,メジャーエンブレム,ダイワメジャー,0.1577905524810688,1,-0.0041300848961758,1,-0.6074292705694201,6,-0.3283759534333906,10,0.0673399474475894,0.2482411575145482,75.4,49.1,57.1,3
1,2,2,ヴェットビルズ,牝2,55.0,野中,的場,458(0),59.5,12,美浦,2024103763,1158,ステルヴィオ,オーミバンビーナ,ブラックタイド,0.0435453174860869,13,-0.0041300848961758,10,-1.1072970196729155,12,-0.2375862277223822,6,0.0737398500302149,0.0133507849419588,42.0,43.1,40.7,10
2,3,3,エレスレイプニル,牡2,55.0,木幡育,杉浦,430(0),76.4,11,美浦,2024106831,1167,ハイランドリール,グラディエント,Flower Alley,0.0530711185175312,10,-0.0041300848961758,11,-0.3809771395157404,1,0.0235557044339044,2,0.095744701641783,0.0103975353932795,41.9,80.0,40.6,11
3,4,4,ダンシングアワー,牝2,55.0,小林脩,室井,418(0),57.8,13,美浦,2024101107,1183,ディーマジェスティ,トリマゴラッキ,スマートボーイ,0.0551333962133563,8,-0.0041300848961758,12,-0.1951692940462347,3,0.031655230058989,1,0.0965233373394021,0.0137434550873106,41.9,53.4,40.6,13
4,4,5,エーオープリマ,牝2,55.0,戸崎圭,久保田,436(0),6.3,4,美浦,2024104351,5386,ニューイヤーズデイ,ファイトユアソング,スズカマンボ,0.0965073236659801,4,-0.0041300848961758,4,-1.2350768715782443,11,-0.3345734239692696,11,0.0669239006579041,0.1260907466740562,55.4,44.0,56.4,4
5,5,6,エレガントステップ,牝2,55.0,柴田大,粕谷,434(0),27.7,9,美浦,2024102463,1009,フォーウィールドライブ,パシュート,キングヘイロー,0.0501928994192168,11,-0.0041300848961758,9,-0.5187191993012227,4,-0.2655255960290298,8,0.0717081199919876,0.0286776788464459,42.1,51.4,42.2,9
6,5,7,ジンクピリチオン,牡2,55.0,原,奥平,480(0),18.7,8,美浦,2024105250,1184,ビッグアーサー,セイルフィッシュ,ネオユニヴァース,0.0550236247080021,9,-0.0041300848961758,8,-1.104157298515508,9,-0.3250027971879248,9,0.0675674791461351,0.0424797702698692,42.5,44.2,42.3,8
7,6,8,シュネーバレン,牝2,55.0,木幡巧,牧,424(0),5.8,2,美浦,2024100076,1162,ダノンスマッシュ,マイネサヴァラン,マンハッタンカフェ,0.1018180365906323,2,-0.0041300848961758,5,-1.4852035891593005,2,-0.3382929992415548,12,0.0666754345525484,0.1369606386287162,54.4,56.9,53.4,5
8,6,9,エストレアボニータ,牝2,52.0,▲石神道,武井,432(0),8.8,7,美浦,2024106882,1209,イスラボニータ,オリヒメ,マジェスティックウォリアー,0.0929906685984497,5,-0.0041300848961758,7,-1.1539184944300096,8,0.0232122711836386,3,0.0957118253734275,0.090269511823472,47.2,46.0,52.2,7
9,7,10,ピクニックマーチ,牝2,55.0,木幡初,竹内,440(0),7.3,6,美浦,2024101438,1153,シスキン,ラブリランテ,ディープブリランテ,0.0970193100225787,3,-0.0041300848961758,2,-1.4037212551510398,5,-0.0928866516333562,4,0.0852205783949445,0.1088180416502129,58.6,49.1,73.7,1
10,7,11,ゴーゼンチュー,牝2,55.0,丸山,和田雄,412(0),43.4,10,美浦,2024104289,1127,グレーターロンドン,アンプリペアード,More Than Ready,0.0474404548694204,12,-0.0041300848961758,13,-0.3779306485008945,13,-0.1998274065753892,5,0.0765774142538972,0.0183034954849436,41.8,42.4,40.6,12
11,8,12,イヴナンバーフォー,牝2,55.0,菊沢,武市,428(0),11.3,3,美浦,2024105687,1161,イスラボニータ,クインオブザシーズ,ノヴェリスト,0.0713524513587303,7,-0.0041300848961758,6,-0.6002667221238267,10,-0.2558332109247142,7,0.0724065218283851,0.0702983808890755,50.2,44.1,53.0,6
12,8,13,タガノカハンカ,牝2,55.0,三浦,西園翔,446(0),8.6,5,栗東,2024103376,1122,カラヴァッジオ,タガノエルフ,キンシャサノキセキ,0.0781148460689458,6,-0.0041300848961758,3,-1.529642150417838,7,-0.3814224731428834,13,0.0638608893417807,0.0923688027961109,56.7,46.3,57.2,2
