,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ハッピースーニャ,牝3,55.0,津村,鈴木伸,480(0),美浦,2023102805,01092,モーリス,ハッピーノリチャン,サクラバクシンオー,0.16429459287194878,1
1,1,2,シヴィータス,牝3,55.0,横山和,大竹,454(0),美浦,2023101171,01140,タワーオブロンドン,メトロポール,ダイワメジャー,-1.8881982965393294,9
2,2,3,マンサニージャ,牝3,55.0,佐々木,菊川,432(0),美浦,2023106411,01197,ダノンバラード,マイネアロマ,ロージズインメイ,-1.7598753221456722,7
3,2,4,ジュラトリー,牝3,55.0,田辺,池上,456(-6),美浦,2023103437,01075,コントレイル,ジュマイエル,Lope de Vega,-0.8713900648354532,3
4,3,5,シェリアドレ,牝3,55.0,横山武,奥村武,472(0),美浦,2023102518,01170,ドレフォン,クイーングラス,ルーラーシップ,-1.3021949382593576,4
5,3,6,アイムイン,牡3,57.0,戸崎圭,加藤征,426(-2),美浦,2023107111,05386,シルバーステート,ツルマルワンピース,キングカメハメハ,-2.6192037537369055,11
6,4,7,ベアサナエチャン,牝3,55.0,大野,杉浦,436(-12),美浦,2023106829,01096,レイデオロ,アシュリン,マンハッタンカフェ,-2.6681569115147155,12
7,4,8,シーサンタナ,セ3,57.0,嶋田,手塚久,418(-20),美浦,2023103583,01134,スワーヴリチャード,ラントゥザリード,タニノギムレット,-1.7610904864621042,8
8,5,9,テンユウ,牡3,57.0,岩田康,奥村武,478(-16),美浦,2023103178,05203,サートゥルナーリア,レーヌミノル,ダイワメジャー,-2.6092046234524684,10
9,5,10,スパークルレイ,牝3,55.0,的場,的場,476(0),美浦,2023100777,01108,ディープブリランテ,スカーゲン,Dashing Blade,-1.3123781829335652,5
10,6,11,ダイユウルミナス,牝3,52.0,▲佐藤,松永康,412(-4),美浦,2023106299,01207,ダノンスマッシュ,パープルセイル,フジキセキ,-2.7269988335163107,13
11,6,12,ルミナスレイナ,牝3,55.0,吉田豊,菊沢,468(-8),美浦,2023100727,00733,デクラレーションオブウォー,ヨウヨウ,マヤノトップガン,-2.8663827691736214,14
12,7,13,コウユーダイダイ,牝3,55.0,ディー,辻,508(-2),美浦,2023100759,05674,アメリカンペイトリオット,マシェリガール,トーセンファントム,-3.7071540272018075,15
13,7,14,バナナボール,牝3,55.0,木幡巧,佐藤吉,496(-4),美浦,2023102690,01162,ファインニードル,ビューティーロマン,バゴ,-3.846897898719639,16
14,8,15,ルミノヴァンクール,牡3,57.0,柴田大,金成,550(+16),美浦,2023103831,01009,デクラレーションオブウォー,ルミノアルマース,ダイワメジャー,-1.4071179781631695,6
15,8,16,ウィズアツインクル,牡3,57.0,石橋脩,牧,486(-2),美浦,2023102388,01077,ダノンバラード,ツインクルスター,サクラバクシンオー,-0.47633448190046906,2
