,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エンブロイダリー,牝4,57.0,ルメール,森一,496(+14),美浦,2022105185,05339,アドマイヤマーズ,ロッテンマイヤー,クロフネ,-2.2566424350007925,7
1,2,2,カピリナ,牝5,55.0,横山典,田島,476(-4),美浦,2021104073,00660,ダンカーク,ライトリーチューン,マンハッタンカフェ,-1.8447663315156393,5
2,3,3,ルージュソリテール,牝4,55.0,西塚,藤原,432(+4),栗東,2022105157,01200,ロードカナロア,レッドオルガ,ディープインパクト,-1.739044736217349,4
3,4,4,ラヴァンダ,牝5,56.0,岩田望,中村,492(-6),栗東,2021107098,01174,シルバーステート,ゴッドパイレーツ,ベーカバド,-0.18126095422603555,1
4,5,5,カムニャック,牝4,57.0,川田,友道,498(+8),栗東,2022105402,01088,ブラックタイド,ダンスアミーガ,サクラバクシンオー,-2.8936912450390277,9
5,6,6,アスコリピチェーノ,牝5,57.0,坂井,黒岩,480(+2),美浦,2021105354,01163,ダイワメジャー,アスコルティ,Danehill Dancer,-0.7897063410729072,2
6,7,7,クランフォード,牝5,55.0,幸,杉山晴,470(0),栗東,2021100139,00732,ブリックスアンドモルタル,エンジェルフェイス,キングカメハメハ,-3.9279814262003567,10
7,7,8,カナテープ,牝7,55.0,松山,堀,478(+10),美浦,2019105293,01126,ロードカナロア,ティッカーテープ,Royal Applause,-1.2456601681042891,3
8,8,9,エポックヴィーナス,牝5,55.0,酒井,新谷,454(+4),栗東,2021104153,01034,ヴィクトワールピサ,ベストオブミー,ブライアンズタイム,-2.537607250684197,8
9,8,10,ビップデイジー,牝4,55.0,西村淳,松下,452(+2),栗東,2022105192,01171,サトノダイヤモンド,ローズベリル,キングカメハメハ,-1.8811041721316966,6
