,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,シゲルオトヒメ,牝7,56.0,酒井,谷,442(0),栗東,2019102986,01034,ベルシャザール,ピースヴィクトリア,マヤノトップガン,-0.785880879622253,8
1,2,2,アフェシス,牝4,53.0,▲川端,西村,462(+6),栗東,2022103736,01195,キズナ,エントロピア,Mount Nelson,-1.3368711904103923,10
2,3,3,エアニゲラ,牝4,56.0,松山,池添,460(+8),栗東,2022102308,01126,アルアイン,エアベルヘザー,エンパイアメーカー,0.06554740066748942,2
3,4,4,コンテナライン,牝4,56.0,吉村,高柳大,486(-4),栗東,2022105954,01216,ドゥラメンテ,アイヴィベル,Archarcharch,-0.4241406077573069,5
4,5,5,ハギノコラソン,牝4,56.0,坂井,寺島,470(+2),栗東,2022100439,01163,ミッキーアイル,ハギノセゾン,シンボリクリスエス,0.26292723261715395,1
5,6,6,ウィンターガーデン,牝5,56.0,西村淳,武幸,494(-8),栗東,2021105857,01171,リアルインパクト,リッチダンサー,Halling,-0.9783134673320639,9
6,6,7,ピコラ,牝4,54.0,△柴田裕,秋山,434(-4),栗東,2022101718,01212,レイデオロ,アオイスカーレット,ディープインパクト,-1.5721545981169829,11
7,7,8,デルマサクラサク,牝4,56.0,鮫島駿,牧田,486(-4),栗東,2022105343,01157,マインドユアビスケッツ,ザッハーマイン,Mineshaft,-0.2244993476547664,4
8,7,9,ヴィーナスバブル,牝4,53.0,▲田山,東田,434(0),栗東,2022102957,01220,ダノンバラード,ヴィーナスフローラ,ハーツクライ,-0.5133962986061743,6
9,8,10,ナムラルッコラ,牝5,56.0,国分優,大橋,502(+4),栗東,2021100604,01125,トビーズコーナー,ナムララピス,キングヘイロー,-0.565479655825085,7
10,8,11,アリストクラシア,牝5,56.0,高杉,吉岡,476(-2),栗東,2021105238,01213,ハーツクライ,マジェスティッククオリティ,Quality Road,-0.15114043691238155,3
