,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ホウオウタイタン,牝4,55.0,丸山,須貝,494(-10),栗東,2022103278,01127,キズナ,レネーズタイタン,Bernstein,-0.9382543707771176,7
1,2,2,パーフェクトパール,牝4,55.0,小沢,中内田,476(-8),栗東,2022103233,01185,ロードカナロア,パールコード,ヴィクトワールピサ,-1.5601104454038177,9
2,3,3,プリンセスロロ,牝4,52.0,▲水沼,戸田,416(-2),美浦,2022105499,01201,ストロングリターン,プリンセスルシータ,サンデーサイレンス,-2.1117692449438255,12
3,4,4,トーセンリバーブ,牝4,55.0,吉田隼,菊沢,460(0),美浦,2022105668,01095,マクマホン,トーセンベニザクラ,ダイワメジャー,-0.23246504106084429,5
4,4,5,ドマーネ,牝4,55.0,国分恭,辻野,426(-10),栗東,2022103271,01124,ゴールドシップ,ランドネ,Blame,-1.772661305743137,10
5,5,6,ホウオウペトリュス,牝5,56.0,富田,須貝,456(-4),栗東,2021105694,01168,スワーヴリチャード,パシオンルージュ,ボストンハーバー,-0.04105361670979658,4
6,5,7,フィオレストラーダ,牝4,55.0,松若,杉山晴,458(-4),栗東,2022100626,01154,エピファネイア,キャトルフィーユ,ディープインパクト,0.36506805100289147,3
7,6,8,ランフォースマイル,牝4,55.0,小崎,渡辺,452(-4),栗東,2022104130,01152,サトノダイヤモンド,サンキュースマイル,ブライアンズタイム,-0.9391269681772201,8
8,6,9,エアビッグマム,牝4,55.0,西塚,笹田,510(-4),栗東,2022105250,01200,ブリックスアンドモルタル,エアワンピース,ロックオブジブラルタル,1.38187815786456,1
9,7,10,アルディスティーノ,牝4,55.0,横山琉,安田,478(-2),栗東,2022105817,01192,イスラボニータ,テスタオクローチェ,Orpen,-0.5380560685393257,6
10,7,11,ストレートブラック,牝4,55.0,丹内,奥平,442(+6),美浦,2022103353,01091,トーセンラー,コスモメソッド,ヴィクトワールピサ,1.1676039365708226,2
11,8,12,リアルセンター,牝5,56.0,菊沢,千葉,514(-6),美浦,2021103518,01161,ゴールドシップ,ヌーナ,Congrats,-2.4463120932679487,13
12,8,13,マテンロウシルビア,牝4,55.0,古川吉,四位,428(-12),栗東,2022104963,01015,ルーラーシップ,パーシーズベスト,ディープインパクト,-1.98240537903623,11
