,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,テイキットイージー,牡5,58.0,丹内,萱野,440(+2),美浦,2021101088,01091,ゴールドシップ,コスモマイルール,ルールオブロー,-3.5079783167496696,13
1,1,2,レジェンドシップ,セ6,58.0,西塚,佐藤悠,454(-2),栗東,2020103910,01200,ゴールドシップ,タニノハイクレア,クロフネ,1.8818394443164264,1
2,2,3,ニホンピロゴルディ,牡5,58.0,斎藤,安達,472(+4),栗東,2021103845,01178,ゴールドシップ,ニホンピロヘーゼル,カジノドライヴ,-0.5335537303562523,4
3,2,4,ロジウムエポック,牡6,58.0,舟山,村田,496(+6),美浦,2020104986,01221,サトノクラウン,レイナカスターニャ,キングカメハメハ,-1.459482267033081,5
4,3,5,ラブカ,牡5,58.0,小沢,今野,464(-4),栗東,2021101003,01185,リアルスティール,ミヤジマミー,ヴィクトワールピサ,-1.8772444542419475,8
5,3,6,ジーティートシオー,牡4,57.0,菊沢,西村,466(-2),栗東,2022104661,01161,バゴ,ウォークロニクル,ウォーエンブレム,-2.8803578336943656,9
6,4,7,マハートマーベル,牡4,57.0,松若,西村,464(+4),栗東,2022104413,01154,ブリックスアンドモルタル,マイプラーナ,マンハッタンカフェ,-4.409524369037357,16
7,4,8,ジュンライデン,牡4,57.0,荻野琢,友道,520(+6),栗東,2022104899,01112,レイデオロ,チェリーコレクト,Oratorio,0.5760284291859032,2
8,5,9,サラコスティ,牡4,57.0,亀田,池添,472(-2),栗東,2022104793,01176,エピファネイア,サロニカ,ディープインパクト,-3.3550131837397474,12
9,5,10,ペリプルス,牡6,58.0,武藤,佐藤吉,442(-4),美浦,2020105796,01169,ゴールドシップ,マイネリベルタス,コンデュイット,-3.9067737155874918,15
10,6,11,シーリュウシー,牡5,58.0,国分恭,岡田,504(-2),栗東,2021106180,01124,ホッコータルマエ,ムニン,Bernardini,-1.807694705508681,7
11,6,12,バースライト,牡4,57.0,吉田隼,武幸,506(-2),栗東,2022104692,01095,モーリス,エリティエール,ディープインパクト,-2.8807317212988472,10
12,7,13,マイネルボス,牡4,57.0,小崎,畠山,440(-6),美浦,2022106770,01152,ダノンバラード,オーサムボス,Street Boss,-1.490644218414231,6
13,7,14,サンライズガッツ,牡5,58.0,丸山,茶木,492(-6),栗東,2021105982,01127,レイデオロ,メジロマリアン,メジロベイリー,-3.886758728704144,14
14,8,15,テイクザクラウン,牡5,58.0,菱田,吉村,450(0),栗東,2021102379,01144,サトノクラウン,アムールレジェンド,ディープインパクト,-3.145605547104538,11
15,8,16,アスクデッドヒート,牡4,57.0,富田,矢作,470(0),栗東,2022105839,01168,ルーラーシップ,フェイブルネージュ,ディープインパクト,0.09449487239537308,3
