,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,リメンバーヒム,牡4,58.0,鮫島駿,浜田,448(-12),50.8,7,栗東,2022100321,01157,コパノリッキー,ヴォルトファース,リアルインパクト,-0.7329583449580271,10,-0.07229507798351678,6,-0.5952099040652653,5,-1.3190835643417103,10,0.025798274734607895,0.0154808439265239
1,2,2,フェスタリア,牡4,58.0,和田陽,矢野,448(-6),119.0,9,美浦,2022100028,01223,ゴールドドリーム,マダムチェロキー,Cherokee Run,-0.5830279109089479,7,-0.08485344629308227,8,-0.6241646970977413,6,-0.41963581294241786,7,0.06341848435805947,0.006608629171995077
2,3,3,ショウナンヤッホー,牡4,58.0,池添,栗田,484(-2),54.2,8,美浦,2022104605,01032,ニューイヤーズデイ,アドマイヤキュート,キングカメハメハ,-0.38408169243103857,5,-0.07229507798351678,6,-0.48678630027936126,4,-0.02967958913575011,3,0.09366378304037816,0.014509720875782547
3,4,4,ギマール,牡5,58.0,石川倭,岡田,454(+2),24.5,5,栗東,2021105931,05534,カレンブラックヒル,アールヌーヴォー,ブライアンズタイム,-0.42773066438049784,6,-0.08485344629308227,8,-1.1617958458434503,9,-0.35422971843869966,6,0.06770509698126762,0.0320990559782618
4,5,5,セボンサデッセ,牡4,58.0,武豊,橋口,492(-12),3.6,2,栗東,2022104903,00666,ルヴァンスレーヴ,チャームクォーク,クロフネ,1.5666502042538,2,-0.10410260319400165,10,-0.24032253148445332,1,1.0056456381847791,1,0.26375926746116185,0.2184519087409484
5,6,6,ジュンラトゥール,牡5,58.0,小沢,浜田,450(+4),34.3,6,栗東,2021104039,01185,パイロ,グーテデロワ,スペシャルウィーク,-0.6174449450341873,8,0.009716632142101818,3,-0.8771346683932921,7,-0.8680887712364261,9,0.040500017736281556,0.02292789712732986
6,6,7,ハイクオリティ,牡4,58.0,佐々木,今野,476(+2),4.6,3,栗東,2022106924,01197,リアルスティール,フジミ,ロードカナロア,0.40422372545043583,3,0.09439300958620954,1,-0.43861933637898026,3,-0.08794266793587584,5,0.08836257456461691,0.17096236336248136
7,7,8,ベラジオワールド,牡4,57.0,横山和,伊藤大,494(0),2.0,1,美浦,2022110130,01140,Exceedance,Beechal,Lonhro,2.1502406974961987,1,0.09439300958620954,1,-0.34438666103529997,2,0.7333995604997922,2,0.20089667954432594,0.39321343573370704
8,7,9,ライフゲート,セ4,58.0,丹内,伊藤圭,510(-2),6.8,4,美浦,2022103778,01091,マインドユアビスケッツ,フィーリンググー,セイントアレックス,0.13821222457891283,4,0.009716632142101818,3,-0.9361223070220798,8,-0.04036483360529192,4,0.09266829063215609,0.11565101050991385
9,8,10,マッスルバック,牡5,58.0,黛,秋山,484(0),204.6,11,栗東,2021103809,01109,ミュゼスルタン,ベルシエロ,ダイワメジャー,-0.7096680139984587,9,-0.07229507798351678,6,-1.245996386904173,10,-0.8340783897166614,8,0.04190112991732309,0.0038437285995474788
10,8,11,ヒルノピレネー,牡6,58.0,浜中,北出,462(+12),125.8,10,栗東,2020100673,01115,ジャスタウェイ,ヴォルカン,ロードカナロア,-0.8044152800681894,11,-0.23295685333571467,11,-1.3370964850130898,11,-1.5094453931255118,11,0.021326401029821442,0.006251405973508856
