,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,エレクトス,牡2,55.0,石川,池上,456(0),30.3,12,美浦,2024105112,1150,クリソベリル,ダンツチョイス,ヘニーヒューズ,-1.0530738909245,14,0.1405589171334172,11,-0.1259444749255524,10,-1.5083846538739898,14,0.01504828986229,0.0261922899538995
1,2,2,リコルディオーロ,牡2,52.0,▲佐藤,伊藤圭,442(0),17.3,8,美浦,2024102636,1207,ゴールドドリーム,メンブランツァ,タイキシャトル,-0.2634272178802656,7,0.4163846466503257,4,0.1696999861613983,1,0.0509337334937201,5,0.071563326404585,0.0458743575493153
2,3,3,モミスケ,牡2,55.0,武藤,水野,444(0),26.5,10,美浦,2024105532,1169,ビッグアーサー,クレーンズラヴァー,ゼンノロブロイ,-0.970155595080407,13,0.4281884310248589,3,0.0686821390974835,6,-1.2598739737707492,12,0.019293630864563,0.0299481654944586
3,3,4,ピウモッソ,牝2,55.0,斎藤,斎藤誠,446(0),6.0,1,美浦,2024106979,1178,ナダル,エスティタート,ドリームジャーニー,0.2705341880329721,6,0.1096201160914102,12,0.1302875875260995,2,-0.6171086321943305,7,0.0366913259139071,0.1322710642671925
4,4,5,ランズエンド,牡2,53.0,◇今村,野中,470(0),8.2,4,栗東,2024103364,1193,ヘニーヒューズ,フリスコベイ,Hard Spun,1.4011665227273995,2,0.448785124296724,1,0.1065944007163745,3,0.980389730544424,1,0.181279264270188,0.0967837055613604
5,4,6,ユイチャンファイト,牝2,55.0,菊沢,竹内,410(0),28.2,14,美浦,2024104916,1161,マテラスカイ,パーフェクトワン,ノヴェリスト,-0.8646121144344746,11,0.3007512104256503,9,0.0971524042343841,4,-0.7765596532687811,10,0.0312834547306286,0.0281427796313175
6,5,7,サザンキンレンカ,牝2,55.0,丸山,畠山,438(0),50.2,13,美浦,2024105501,1127,ルヴァンスレーヴ,カリフォルニアネクター,Stormy Atlantic,0.460532697299475,5,0.3790725993512492,5,-0.6292111740680075,14,0.9248586957560658,3,0.1714870414951037,0.0158092905498636
7,5,8,アレックスケー,牡2,55.0,石橋脩,小野,454(0),13.8,5,美浦,2024101581,1077,ミスチヴィアスアレックス,キララアモーレ,ヘニーヒューズ,0.6137781140442887,4,0.2632761227457279,10,-0.0807026062767817,9,0.754146760259366,4,0.1445746189607883,0.0575091583770402
8,6,9,スクワミッシュ,牝2,55.0,戸崎圭,梅田,438(0),5.1,2,栗東,2024106237,5386,ルヴァンスレーヴ,エルフィンコーブ,Adios Charlie,1.9179052443989824,1,0.4452851312161169,2,-0.0140258096161732,7,0.9296621495463804,2,0.1723127531207341,0.1556130167849324
9,6,10,ライヴバーボン,牝2,52.0,▲石田,尾形,454(0),11.8,6,美浦,2024102446,1203,カリフォルニアクローム,コシミノダンサー,ハーツクライ,-0.4285060729952668,8,0.3138872960133967,8,0.0893109761604046,5,-0.6859071035603809,8,0.0342518954450905,0.0672564733561996
10,7,11,イニシャルポイント,牝2,55.0,原,高木,442(0),3.5,3,美浦,2024108217,1184,Flightline,Farrell,Malibu Moon,1.3088532279227725,3,0.3367735094872333,6,-0.0594831957573499,8,-0.472387793567819,6,0.042404785211516,0.2267503958866158
11,7,12,ミカミッチー,牝2,55.0,横山典,田中勝,448(0),16.0,9,美浦,2024107159,660,ドレフォン,ノーブルソニック,ネオユニヴァース,-0.7844084834807213,10,-0.3969949096637457,14,-0.1986347102659996,11,-1.3538062124865118,13,0.0175638497057382,0.0496016491001972
12,8,13,オンアロール,牝2,55.0,田口,高野,456(0),17.2,7,栗東,2024104733,1208,Life Is Good,ラブインジエア,Constitution,-0.6959690155457918,9,0.3365530852167415,7,-0.2352290455182551,12,-0.8332806024305945,11,0.0295584129570185,0.046141068930416
13,8,14,コパノフラメンコ,牝2,55.0,柴田大,上原博,448(0),35.9,11,美浦,2024102665,1009,コパノリッキー,プリンシプルレディ,アグネスデジタル,-0.912617604084464,12,-0.2288357257805982,13,-0.5508976725618567,13,-0.7326608229327313,9,0.0326873510578483,0.0221065845571909
