,式別,馬番,配当,人気
0,単勝,1,190,1
1,複勝,1,110,1
2,複勝,5,150,2
3,複勝,11,180,3
4,枠連,1-4,320,1
5,馬連,1-5,350,1
6,ワイド,1-5,220,1
7,ワイド,1-11,350,2
8,ワイド,5-11,670,7
9,馬単,1→5,560,1
10,3連複,1-5-11,1120,1
11,3連単,1→5→11,2990,1
