,式別,馬番,配当,人気
0,単勝,4,380,2
1,複勝,4,150,2
2,複勝,5,180,4
3,複勝,2,250,6
4,馬連,4-5,940,5
5,ワイド,4-5,390,5
6,ワイド,2-4,650,11
7,ワイド,2-5,420,6
8,馬単,4→5,1710,7
9,3連複,2-4-5,3200,12
10,3連単,4→5→2,13290,47
