,式別,馬番,配当,人気
0,単勝,8,800,3
1,複勝,8,180,3
2,複勝,6,150,2
3,複勝,16,110,1
4,枠連,3-4,2360,8
5,馬連,6-8,2510,7
6,ワイド,6-8,700,6
7,ワイド,8-16,270,1
8,ワイド,6-16,320,2
9,馬単,8→6,5240,17
10,3連複,6-8-16,1300,1
11,3連単,8→6→16,14530,35
