,式別,馬番,配当,人気
0,単勝,2,310,1
1,複勝,2,180,1
2,複勝,11,200,4
3,複勝,14,1560,13
4,枠連,2-6,710,1
5,馬連,2-11,810,2
6,ワイド,2-11,440,2
7,ワイド,2-14,6860,51
8,ワイド,11-14,7810,58
9,馬単,2→11,1720,2
10,3連複,2-11-14,39510,99
11,3連単,2→11→14,109030,310
