,式別,馬番,配当,人気
0,単勝,6,420,2
1,複勝,6,150,3
2,複勝,5,170,4
3,複勝,4,110,1
4,枠連,4-5,370,2
5,馬連,5-6,2800,11
6,ワイド,5-6,690,11
7,ワイド,4-6,280,2
8,ワイド,4-5,350,3
9,馬単,6→5,5220,19
10,3連複,4-5-6,1590,4
11,3連単,6→5→4,13250,44
