,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アイヲツグモノ,牝5,56.0,鮫島良,牧浦,栗東,2020101378,01099,ヴィクトワールピサ ,ホッコーアムール ,スタチューオブリバティ Statue of Liberty(米) ,-0.9641202240638234,4
1,2,2,インプロバイザー,牡6,58.0,松若,東田,栗東,2019104498,01154,ダイワメジャー ,リトルゲルダ ,Closing Argument ,-1.7599275038014608,10
2,3,3,ロードマイライフ,牡4,58.0,小沢,杉山晴,栗東,2021103312,01185,ロードカナロア ,フェリス ,ジャングルポケット ,0.47461793440787375,1
3,4,4,フーコサンライズ,牝4,56.0,松山,加藤公,栗東,2021102633,01126,ビッグアーサー ,マルモレイナ ,エンパイアメーカー Empire Maker(米) ,-1.612651877760962,8
4,5,5,コーパスクリスティ,牡5,58.0,亀田,佐藤悠,栗東,2020103703,01176,エピファネイア ,レッドソンブレロ ,キングカメハメハ ,-1.2504178488460655,6
5,6,6,システムリブート,牡5,58.0,高杉,佐藤悠,栗東,2020106727,01213,キタサンブラック ,シャンテクレール ,Dubawi ,-1.0693936459854614,5
6,7,7,ソングオブライフ,牡4,58.0,幸,森田,栗東,2021105092,00732,ブリックスアンドモルタル Bricks and Mortar(米) ,スノーエンジェル ,スウェプトオーヴァーボード Swept Overboard(米) ,-1.2569658995701978,7
7,7,8,ベンガン,牡8,58.0,国分優,千田,栗東,2017101767,01125,オルフェーヴル ,ジョリーダンス ,ダンスインザダーク ,-1.7236001920055835,9
8,8,9,ミッキーチャレンジ,牡6,58.0,角田和,中内田,栗東,2019105526,01186,ジャスタウェイ ,ルナレガーロ ,アドマイヤムーン ,-0.08934340012785379,2
9,8,10,メイショウピース,牝5,56.0,坂井,高橋亮,栗東,2020106901,01163,リオンディーズ ,メイショウアリア Meisho Aria(仏) ,Hurricane Run (愛) ,-0.2585769444517089,3
