,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ペイシャメダリスト,牝3,55.0,木幡初,本間,美浦,2022102289,01153,マインドユアビスケッツ Mind Your Biscuits(米) ,ドリームメダリスト ,サウスヴィグラス ,-1.934499109930714,14
1,1,2,タワークライマー,セ3,57.0,小林脩,嘉藤,美浦,2022103334,01183,タワーオブロンドン ,ポンポン ,ブラックタイド ,0.19976374419878093,4
2,2,3,ヘヴンリーゴール,牡3,57.0,吉田豊,戸田,美浦,2022101194,00733,ロードカナロア ,キストゥヘヴン ,アドマイヤベガ ,-0.27920478835850654,7
3,2,4,リーフアクアリウム,牡3,56.0,柴田大,伊藤大,美浦,2022110158,01009,Farnan ,Coral Coast ,So You Think (新) ,0.5721589755970294,2
4,3,5,ベールドゥフィーユ,牝3,51.0,★谷原,加藤士,美浦,2022105368,01219,レッドファルクス ,ジュリエットベール ,ヴィクトワールピサ ,0.6885988764019496,1
5,3,6,ノーブルオリンポス,セ3,57.0,武藤,武藤,美浦,2022100528,01169,ディーマジェスティ ,ノーブルプルート ,キングズベスト King's Best(米) ,-5.220925207165806,16
6,4,7,レインチェック,牝3,52.0,▲石田,大竹,美浦,2022101702,01203,Postponed (愛) ,レインスウェプト Rainswept(英) ,Frankel ,-2.7045300138267674,15
7,4,8,グリームスター,牡3,57.0,菊沢,勢司,美浦,2022103030,01161,ビーチパトロール Beach Patrol(米) ,ディアバビアナ ,マツリダゴッホ ,-1.7917271837841837,13
8,5,9,タイヨウノキセツ,牡3,57.0,三浦,高柳瑞,美浦,2022100277,01122,リオンディーズ ,ダイワエタニティー ,ジャングルポケット ,0.5018824212369412,3
9,5,10,レッドキリアン,牡3,57.0,石川,奥村武,美浦,2022101467,01150,エピファネイア ,レッドセシリア ,ハーツクライ ,-0.9194724528828372,10
10,6,11,フジサンエンヤス,牝3,52.0,▲佐藤,松山,美浦,2022101051,01207,レイデオロ ,セントセシリア ,ハービンジャー Harbinger(英) ,-0.06774809890578212,6
11,6,12,マハーギータ,牝3,53.0,◇今村,久保田,美浦,2022101700,01193,バゴ Bago(仏) ,リリックドラマ ,ステイゴールド ,-0.5962335254881118,9
12,7,13,シャルパンティエ,牝3,55.0,石橋脩,南田,美浦,2022101362,01077,ダノンバラード ,ミスリンディ ,Stormy Atlantic ,0.11672911118027221,5
13,7,14,ガトリンテソーロ,牡3,57.0,木幡巧,菊川,美浦,2022102271,01162,フィエールマン ,ロマンシエール ,アグネスデジタル ,-1.3231045992891617,11
14,8,15,リケアコンパンナ,牡3,57.0,戸崎圭,村田,美浦,2022102621,05386,ビッグアーサー ,エイシンネメシス ,キングヘイロー ,-0.5551102389206457,8
15,8,16,ハルノウミ,牝3,55.0,原,萱野,美浦,2022100876,01184,ニューイヤーズデイ ,ジャルーン ,ネオユニヴァース ,-1.778946680958412,12
