,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レジェンダイズ,セ3,57.0,原,黒岩,美浦,2022105530,01184,マインドユアビスケッツ Mind Your Biscuits(米) ,ミラクルレジェンド ,フジキセキ ,-0.4532480525028626,2
1,2,2,レッドシュトラール,牡3,57.0,荻野極,宮田,美浦,2022105156,01160,リアルインパクト ,レッドオリヴィア ,ジャングルポケット ,-1.705457140517846,8
2,2,3,アナベルケイツー,牝3,55.0,木幡巧,牧,美浦,2022101744,01162,ドレフォン Drefong(米) ,ディープブルース ,ディープインパクト ,-0.3439237109064852,1
3,3,4,ミリアドタレント,牝3,55.0,北村友,嘉藤,美浦,2022110004,01102,Sottsass (仏) ,ミノレット ,Smart Strike (加) ,-2.4764781498846986,12
4,3,5,カラジシ,牡3,57.0,菊沢,勢司,美浦,2022100868,01161,アドマイヤマーズ ,アペラシオン ,アドマイヤムーン ,-1.276688025358352,5
5,4,6,ハンクスター,牡3,57.0,木幡育,松永康,美浦,2022106082,01167,モズアスコット ,ポルボローネ ,フレンチデピュティ French Deputy(米) ,-3.297405552346417,14
6,4,7,シングンラオウ,牡3,57.0,嶋田,伊坂,美浦,2022106746,01134,エピカリス ,シングンレガシイ ,タイムパラドックス ,-2.0541214574420374,9
7,5,8,ガイ,牡3,57.0,菅原明,高木,美浦,2022101140,01179,ラニ ,グラニュエル ,クロフネ ,-1.704209209398377,7
8,5,9,ワカミヤイリオス,牡3,57.0,石橋脩,矢野,美浦,2022101032,01077,ルヴァンスレーヴ ,プリンシアコメータ ,スパイキュール ,-2.3193670261525177,10
9,6,10,クロウソング,牝3,55.0,丸山,千葉,美浦,2022104739,01127,ワールドエース ,ギエナー ,Redoute's Choice ,-1.1318970668712338,3
10,6,11,ノブレスジャン,牡3,57.0,大野,和田勇,美浦,2022103247,01096,マジェスティックウォリアー Majestic Warrior(米) ,ミンティエアー ,アグネスタキオン ,-3.3733917473443946,15
11,7,12,カイトヴィント,牡3,54.0,▲石神道,和田雄,美浦,2022102991,01209,ルヴァンスレーヴ ,ハートフルデイズ ,キングカメハメハ ,-1.210881485269935,4
12,7,13,ホウオウスターツ,牡3,57.0,丸田,池上,美浦,2022103528,01117,ダノンバラード ,ツインクルスター ,サクラバクシンオー ,-1.5785683579032852,6
13,8,14,ニコ,牝3,52.0,▲遠藤,大和田,美浦,2022103336,01218,ダノンバラード ,ムサ ,フレンチデピュティ French Deputy(米) ,-2.84841317451145,13
14,8,15,コヴェナント,牝3,55.0,野中,根本,美浦,2022101383,01158,レッドベルジュール ,ペプチドガーネット ,フサイチコンコルド ,-2.4632928823861246,11
