,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロートホルン,牝3,53.0,横山武,加藤征,美浦,2022105977,01170,サトノダイヤモンド ,マイミスリリー My Miss Lilly(米) ,Tapit (米) ,-1.3316566293625753,13
1,2,2,パルティキュリエ,牝5,56.0,武豊,小手川,美浦,2020103268,00666,キタサンブラック ,エクセレンスII Xcellence(仏) ,Champs Elysees ,1.8329476057528473,3
2,3,3,ハーエクセレンシー,牝5,56.0,藤岡佑,大和田,美浦,2020102982,01093,ダイワメジャー ,ハーエミネンシー Her Emmynency(米) ,Successful Appeal (米) ,0.1565344818807364,8
3,3,4,イリスレーン,牝5,53.0,▲古川奈,清水久,栗東,2020102802,01190,ハーツクライ ,エレクトラレーン Electrelane(英) ,Dubawi ,0.2274369953325064,6
4,4,5,エイトスターズ,牝5,56.0,吉田隼,坂口,栗東,2020103772,01095,ジャスタウェイ ,インザスポットライト In The Spotlight(愛) ,Exceed And Excel ,-1.4838954986431008,14
5,4,6,ソニックドライブ,牝4,53.0,▲和田陽,田中克,栗東,2021101488,01223,スワーヴリチャード ,ホーカーハリケーン ,ネオユニヴァース ,0.3525157803958183,5
6,5,7,エイシンジェンマ,牝5,56.0,川又,中尾,栗東,2020107017,01166,コパノリチャード ,エイシンフレア ,エイシンデピュティ ,-1.0184520633344885,11
7,5,8,ウインシャーガス,牝3,53.0,丹内,杉山晴,栗東,2022106209,01091,キズナ ,ウインアキレア ,コンデュイット Conduit(愛) ,1.5759693364315996,4
8,6,9,エリム,牝5,56.0,原田和,上原博,美浦,2020102803,01143,ダイワメジャー ,オヴァンボクイーン Ovambo Queen(独) ,Kalatos ,1.8542659452374335,2
9,6,10,ピリカサンライズ,牝3,53.0,佐々木,牧浦,栗東,2022105458,01197,サトノクラウン ,Pirika (愛) ,Monsun ,0.07480517222817841,9
10,7,11,シャーリーゴールド,牝4,56.0,池添,佐藤悠,栗東,2021104918,01032,エピファネイア ,ボニーゴールド ,ディープインパクト ,3.6373237252536024,1
11,7,12,ダークブロンド,牝5,56.0,斎藤,高橋亮,栗東,2020103655,01178,ハービンジャー Harbinger(英) ,モンローブロンド ,アドマイヤベガ ,0.2130601512524499,7
12,8,13,フラッシングレート,牝5,56.0,鮫島駿,加藤公,栗東,2020103441,01157,ミッキーロケット ,スピードリッパー ,ファルブラヴ Falbrav(愛) ,-1.119608558640905,12
13,8,14,ネクストヒロイン,牝4,56.0,松岡,戸田,美浦,2021100070,01085,ブリックスアンドモルタル Bricks and Mortar(米) ,ウェディングフジコ ,フジキセキ ,-0.46252773921145685,10
