,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レクエルド,牡3,57.0,服部茂,奥平,美浦,2022100005,05286,ドリームバレンチノ ,サマールナ ,アドマイヤムーン ,-2.169394130479794,12
1,2,2,セイスイミリオン,牡3,57.0,松岡,堀内,美浦,2022106961,01085,イスラボニータ ,セルフィーバイブス ,キングカメハメハ ,-0.4071467996378209,6
2,3,3,ハクサンリバーブ,牡3,57.0,丹内,松山,美浦,2022100239,01091,ハクサンムーン ,サウンドウェーブ ,シンボリクリスエス ,-1.8955454725141796,11
3,4,4,ウェカピポ,牡3,57.0,佐々木,矢嶋,美浦,2022104488,01197,ルーラーシップ ,アールマティーニ ,Majesticperfection (米) ,-0.12322582030707235,4
4,4,5,ロードスカイブルー,牡3,57.0,横山和,和田勇,美浦,2022100557,01140,ウインブライト ,ブーケドロゼブルー ,ロージズインメイ Roses in May(米) ,-3.7475863314509614,13
5,5,6,ジョードリウム,牡3,57.0,横山武,清水久,栗東,2022100997,01170,ホッコータルマエ ,ジョーアラマート ,キングヘイロー ,-0.7643626961545242,7
6,5,7,メイズ,牝3,55.0,黛,森一,美浦,2022104322,01109,ロジャーバローズ ,マスターセイレーン ,ネオユニヴァース ,-0.2798387457425528,5
7,6,8,デコピン,牡3,54.0,▲舟山,村田,美浦,2022100829,01221,タワーオブロンドン ,セレナータ ,ストーミングホーム Storming Home(英) ,1.7348435470274028,1
8,6,9,ワンダーヴァッフェ,セ3,54.0,▲古川奈,小崎,栗東,2022100160,01190,ダノンレジェンド ,イダ ,エピファネイア ,0.7706473351310447,2
9,7,10,オロパタジン,牡3,53.0,★小林美,相沢,美浦,2022102567,01206,ノヴェリスト Novellist(愛) ,ダンシングチコ ,ダイワメジャー ,0.704241544277221,3
10,7,11,ブラックレーション,牡3,56.0,☆松本,本田,栗東,2022103999,01191,デクラレーションオブウォー ,ラハイナII La Haina(智) ,Milt's Overture ,-1.8889163191623235,10
11,8,12,タイキフィアリーベ,牡3,57.0,川又,中尾,栗東,2022103156,01166,ラブリーデイ ,ラブインブルーム ,タイキシャトル ,-1.1933865883518333,8
12,8,13,トモジャイブ,牡3,54.0,▲鷲頭,大根田,栗東,2022101223,01202,シャンハイボビー Shanghai Bobby(米) ,ショウナンカガリビ ,フレンチデピュティ French Deputy(米) ,-1.2797682997227013,9
