,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ノボリリア,牝3,54.0,☆高杉,石橋,栗東,2022103058,01213,カリフォルニアクローム California Chrome(米) ,ノボリレジェンド ,ディープインパクト ,-0.7612340577746032,13
1,1,2,シャドウフェイス,牝3,52.0,▲田山,辻野,栗東,2022105351,01220,マクフィ Makfi(英) ,シャドウマリア ,ヴィクトワールピサ ,-0.002476762674340293,4
2,2,3,ワンチャン,牝3,55.0,小崎,千田,栗東,2022101748,01152,レイデオロ ,パーフェクトチャンス Perfect Chance(米) ,Unbridled's Song (米) ,-0.44146792993541184,10
3,2,4,タンバリュー,牝3,51.0,★河原田,緒方,栗東,2022100753,01204,ディスクリートキャット Discreet Cat(米) ,アクニディ ,ディープインパクト ,0.5785375398094132,3
4,3,5,ドゥラルーナ,牝3,55.0,松山,清水久,栗東,2022101725,01126,ドゥラメンテ ,エリザベスムーン ,ダンスインザダーク ,1.1515600498502592,2
5,3,6,モズレイラココナ,牝3,54.0,☆吉村,杉山佳,栗東,2022102122,01216,モズアスコット ,ジーピークロス ,アグネスタキオン ,1.2884724277829889,1
6,4,7,カシノメンコチャン,牝3,55.0,加藤,牧田,栗東,2022102175,01156,ノーブルミッション Noble Mission(英) ,ハートノイヤリング ,ハーツクライ ,-0.301196348706583,6
7,4,8,ヤマニンレセディ,牝3,55.0,角田和,長谷川,栗東,2022106605,01186,エピファネイア ,ヤマニンアンプリメ ,シニスターミニスター Sinister Minister(米) ,-0.6535619208129384,11
8,5,9,マイアイドル,牝3,55.0,菱田,武幸,栗東,2022104909,01144,アドマイヤマーズ ,テディーズプロミス Teddy's Promise(米) ,Salt Lake ,-0.7453499829014578,12
9,5,10,ラベンサラ,牝3,55.0,幸,大根田,栗東,2022101006,00732,マジェスティックウォリアー Majestic Warrior(米) ,ボーダレスガール ,ゴールドアリュール ,-2.036742750691551,18
10,6,11,トウカイリュタン,牝3,55.0,秋山稔,北出,栗東,2022100850,01181,モズアスコット ,トウカイレーヌ ,ディープインパクト ,-0.8582139803975087,16
11,6,12,スマートロベール,牝3,54.0,☆西塚,笹田,栗東,2022102033,01200,スマートオーディン ,スマートアエロ ,スマートロビン ,-0.43535964574669656,8
12,7,13,スリーローズ,牝3,53.0,◇永島,谷,栗東,2022102974,01187,スズカコーズウェイ ,スズカクイーン ,クロフネ ,-0.9574086982586647,17
13,7,14,サウンドルーチェ,牝3,55.0,和田竜,渡辺,栗東,2022105267,01018,ミッキーアイル ,オッティマルーチェ ,Fusaichi Pegasus ,-0.4396083054491563,9
14,7,15,モズアカトンボ,牝3,55.0,松若,牧田,栗東,2022102917,01154,モズアスコット ,モズハツコイ ,クロフネ ,-0.7689063377166209,14
15,8,16,スリアント,牝3,55.0,泉谷,杉山晴,栗東,2022104091,01182,ダイワメジャー ,サクラスリール ,ファンタスティックライト Fantastic Light(米) ,-0.7809684931073679,15
16,8,17,エイシンマイア,牝3,55.0,田口,吉村,栗東,2022100575,01208,ルーラーシップ ,マーゼリン Marzelline(愛) ,Barathea ,-0.027055159503946182,5
17,8,18,シルクディヴェール,牝3,55.0,小沢,杉山晴,栗東,2022105862,01185,フィエールマン ,ルシルク Le Cirque(米) ,Dynaformer ,-0.3055292224899342,7
