,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモクイーンビー,牝3,55.0,野中,岩戸,美浦,2022106791,01158,McKinzie (米) ,バルタ ,Crimson Tide ,-0.32681577207561446,5
1,1,2,ディアボリカドンナ,牝3,53.0,◇今村,武井,美浦,2022104587,01193,フィエールマン ,アイムユアーズII ,Invincible Spirit (愛) ,-5.024927175399721,15
2,2,3,パリモード,牝3,52.0,▲佐藤,的場,美浦,2022103073,01207,ワールドエース ,グッドファッション ,アドマイヤマックス ,-4.590690393950105,14
3,2,4,ヨルハ,牝3,55.0,菅原明,小島,美浦,2022105296,01179,サトノクラウン ,キラークイーン ,マジェスティックウォリアー Majestic Warrior(米) ,-2.0190076906029617,9
4,3,5,バレエコア,牝3,55.0,荻野極,鈴木慎,美浦,2022104951,01160,ブリックスアンドモルタル Bricks and Mortar(米) ,バウンスシャッセ ,ゼンノロブロイ ,0.238603191463815,1
5,3,6,テクスチャー,牝3,55.0,石橋脩,和田郎,美浦,2022101240,01077,ラブリーデイ ,サンヴィヴァン ,マンハッタンカフェ ,-0.06474688214351908,2
6,4,7,トレベルフィーユ,牝3,55.0,原,竹内,美浦,2022105425,01184,トーセンラー ,トレラピッド Tres Rapide(愛) ,Anabaa Blue ,-4.334660554342637,13
7,4,8,ミサトレッドダイヤ,牝3,52.0,▲石神道,高橋文,美浦,2022103710,01209,バゴ Bago(仏) ,ミサトサンデー ,フサイチコンコルド ,-1.7847953304126596,7
8,5,9,エリナ,牝3,55.0,武藤,戸田,美浦,2022101492,01169,カリフォルニアクローム California Chrome(米) ,ヒーラ ,ディープインパクト ,-0.24480387961639855,3
9,5,10,ヴィヴィッドムーン,牝3,55.0,大野,古賀,美浦,2022101633,01096,アドマイヤムーン ,ヴィヴァルダ ,Intello (独) ,-2.016488481727634,8
10,6,11,パレデザール,牝3,55.0,横山琉,田村,美浦,2022105052,01192,ロードカナロア ,ポンデザール ,ハーツクライ ,-0.967844821143453,6
11,6,12,テンミラージュ,牝3,55.0,津村,深山,美浦,2022105414,01092,ルーラーシップ ,テンサイドカップ ,スピルバーグ ,-2.4332809924826755,10
12,7,13,ムーンストラック,牝3,55.0,江田照,武市,美浦,2022104187,00689,シュヴァルグラン ,リンターバル Rinterval(愛) ,Desert Prince ,-5.955618041639436,16
13,7,14,ワーキングデライト,牝3,55.0,戸崎圭,武藤,美浦,2022105870,05386,オルフェーヴル ,ワーキングプライド ,ハービンジャー Harbinger(英) ,-3.492043423807583,12
14,8,15,ヴェネチアンレース,牝3,55.0,杉原,嘉藤,美浦,2022104700,01135,モーリス ,エレガントマナー ,シンボリクリスエス ,-2.7158141493626062,11
15,8,16,ラッフルズドリーム,牝3,55.0,丸山,宮田,美浦,2022104737,01127,エピファネイア ,キングスローズ King's Rose(新) ,Redoute's Choice ,-0.310884264349857,4
