,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ベルエアキング,牡3,57.0,岩田康,西村,栗東,2022104961,5203,ルヴァンスレーヴ  ,パンデイア  ,ディープインパクト  ,-0.7863144708522258,10,-0.4363586875026972,10,,
1,1,2,テイエムタワードン,セ3,57.0,川須,畑端,栗東,2022100329,1128,タワーオブロンドン  ,サットー  ,ステイゴールド  ,-0.8811319692800056,12,-0.4664441954738433,12,,
2,2,3,スマートサターン,牡3,57.0,団野,小林,栗東,2022101554,1180,オルフェーヴル  ,スマートムービー  ,サクラバクシンオー  ,0.5144791477548672,4,-0.02361802854903445,4,,
3,2,4,ゼットヒーロ,牝3,52.0,▲川端,吉田,栗東,2022100687,1195,カリフォルニアクローム  California Chrome(米)  ,ソロデビュー  ,シンボリクリスエス  ,-0.8438100367180716,11,-0.4546019794461141,11,,
4,3,5,オオデンタ,牡3,57.0,菱田,大根田,栗東,2022100361,1144,ビッグアーサー  ,ベッライリス  ,ディープインパクト  ,-2.0560541912993493,15,-0.8392459721729355,15,,
5,3,6,キタサンライザー,牡3,56.0,☆吉村,清水久,栗東,2022101015,1216,キタサンブラック  ,キタサンベッキー  ,パイロ  Pyro(米)  ,1.6189917175729474,2,0.3268428280912965,2,,
6,4,7,マルシェ,牡3,55.0,◇永島,大久保,栗東,2022110073,1187,Le Havre  ,Savarin  (千歳市)  ,ディープインパクト  ,0.10159735285587893,7,-0.15462505507416457,7,,
7,4,8,キミガタメ,牝3,55.0,国分恭,大久保,栗東,2022104288,1124,フィエールマン  ,ジムジャム  Jimjam(英)  ,Frankel  ,-0.7443013197241698,9,-0.42302795199379906,9,,
8,5,9,マキシマムレーヴ,牡3,57.0,高倉,武英,栗東,2022100134,1130,マジェスティックウォリアー  Majestic Warrior(米)  ,ショウナンタレント  ,アグネスタキオン  ,-3.883969351348512,16,-1.4192418276860965,16,,
9,5,10,メイショウアイク,牡3,57.0,国分優,石橋,栗東,2022103134,1125,パイロ  Pyro(米)  ,メイショウアズミノ  ,ハーツクライ  ,2.8226577476466477,1,0.7087649895366613,1,,
10,6,11,フロレンテム,牝3,55.0,亀田,田中克,栗東,2022100493,1176,サートゥルナーリア  ,ロージーローズ  ,シンボリクリスエス  ,0.4499525413528393,5,-0.044092263404933656,5,,
11,6,12,スナークメスナー,牡3,57.0,富田,野中,栗東,2022101316,1168,シュヴァルグラン  ,ハタノボニート  ,Bernardini  (米)  ,-0.643895326018593,8,-0.3911692194384277,8,,
12,7,13,イモルテル,セ3,57.0,渡辺竜,清水久,栗東,2022100782,5558,シャンハイボビー  Shanghai Bobby(米)  ,オールウェイズラブ  ,ディープインパクト  ,0.5694139024626215,3,-0.006187279709863681,3,,
13,7,14,フロンティエール,牡3,57.0,北村友,池添,栗東,2022105012,1102,キズナ  ,ブレステイキングルック  Breathtaking Look(英)  ,Bated Breath  ,0.3561270872644728,6,-0.0738629965889778,6,,
14,8,15,シュテルンビルト,牡3,57.0,松山,森田,栗東,2022102360,1126,レインボーライン  ,ブループレリュード  ,ゴールドアリュール  ,-1.9195516539630912,13,-0.7959338384085157,13,,
15,8,16,ハクサンアンタレス,牡3,57.0,小崎,新谷,栗東,2022100233,1152,シルポート  ,アオイサンライズ  ,ステイゴールド  ,-2.0365097376609733,14,-0.8330445344058663,14,,
