,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アイムアクイーン,牝3,55.0,田中健,荒川,栗東,2022100181,1114,キンシャサノキセキ  ,ダイワエターナル  ,ロードカナロア  ,-0.007790276282914873,9,-0.23919755888559566,9,,
1,1,2,ヒットザノート,牝3,55.0,渡辺竜,奥村豊,栗東,2022101435,5558,Authentic  (米)  ,デザートライド  Desert Ride(加)  ,Candy Ride  ,-0.9622755320130368,13,-0.5693065898115351,13,,
2,2,3,ヴェントステラーレ,牝3,55.0,藤懸,田中克,栗東,2022104558,1138,サートゥルナーリア  ,スターリーウインド  ,ゼンノロブロイ  ,-1.395877416161815,14,-0.7192679401044997,14,,
3,2,4,エアニゲラ,牝3,55.0,小沢,池添,栗東,2022102308,1185,アルアイン  ,エアベルヘザー  ,エンパイアメーカー  Empire Maker(米)  ,-0.24258230623251203,10,-0.320400457527029,10,,
4,3,5,マンノミューズ,牝3,55.0,角田和,角田,栗東,2022106518,1186,モズアスコット  ,マンノアクトレス  ,ハーツクライ  ,0.5007541736343509,5,-0.0633172982559649,5,,
5,3,6,ランスオブフェイス,牝3,55.0,泉谷,奥村豊,栗東,2022104396,1182,ゴールドシップ  ,ダイヤモンドギフト  ,ブライアンズタイム  Brian's Time(米)  ,0.9135603761284876,2,0.07945185888655974,2,,
6,4,7,オリジナルファイン,牝3,55.0,国分恭,清水久,栗東,2022102906,1124,パイロ  Pyro(米)  ,ヒラボクビジン  ,ブライアンズタイム  Brian's Time(米)  ,3.062443209458752,1,0.8226436739779517,1,,
7,4,8,トモエゴゼン,牝3,54.0,☆高杉,藤岡,栗東,2022102969,1213,デクラレーションオブウォー  ,シムシマー  Simsimah(愛)  ,Poet's Voice  ,-0.7416241369115264,11,-0.49299423425429933,11,,
8,5,9,ミスサンシャイン,牝3,55.0,岡田,安田,栗東,2022101486,5429,ラブリーデイ  ,チトニア  ,フレンチデピュティ  French Deputy(米)  ,0.10378634020789537,7,-0.2006087503915325,7,,
9,5,10,スーパーチャンド,牝3,55.0,団野,西村,栗東,2022102286,1180,シュヴァルグラン  ,グレイスフルアート  ,ダイワメジャー  ,0.771982179753477,3,0.030486994395440066,3,,
10,6,11,エールラヴィクトワ,牝3,55.0,中井,橋口,栗東,2022105834,1141,ルヴァンスレーヴ  ,ピュリティゴールド  ,ゴールドアリュール  ,-0.7580670128536365,12,-0.498681008157091,12,,
11,6,12,ゴルシノメイ,牝3,55.0,田口,吉村,栗東,2022101782,1208,アニマルキングダム  Animal Kingdom(米)  ,フラワーシップ  ,ステイゴールド  ,0.029056123995668745,8,-0.22645421956625927,8,,
12,7,13,エスタンシア,牝3,54.0,☆吉村,松下,栗東,2022105061,1216,ドゥラメンテ  ,マラコスタムブラダ  Malacostumbrada(亜)  ,Lizard Island  ,-1.9264621528050585,16,-0.9027708409465001,16,,
13,7,14,タマモサイジョ,牝3,55.0,長岡,茶木,栗東,2022103621,1142,カリフォルニアクローム  California Chrome(米)  ,タマモマナムスメ  ,マンハッタンカフェ  ,0.6140365684602654,4,-0.024138545779220758,4,,
14,8,15,ヨドギミ,牝3,55.0,岩田望,中村,栗東,2022104491,1174,レイデオロ  ,グラニーズチップス  ,ハーツクライ  ,0.22786194115000352,6,-0.15769716412797916,6,,
15,8,16,ボナペティアスク,牝3,55.0,川須,梅田,栗東,2022102294,1128,サートゥルナーリア  ,ジャジャウマガール  ,ハーツクライ  ,-1.6997733606724952,15,-0.8243704496953954,15,,
