,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ビップジーニー,牡3,57.0,田口,松下,栗東,2021105812,01208,サトノアラジン ,ムーンライトダンス Moonlight Dance(愛) ,Sinndar (愛) ,-4.438957497240931,12
1,2,2,ジャスティンアース,牡3,57.0,松山,杉山晴,栗東,2021103282,01126,キズナ ,ユーヴェットシー Yuvetsi(米) ,Bodemeister ,-0.9948682024507459,8
2,3,3,アウフヘーベン,牝4,56.0,菱田,高橋亮,栗東,2020105305,01144,サトノダイヤモンド ,ランウェイ ,キングカメハメハ ,1.0591252646525133,5
3,4,4,ワールズエンド,牡3,57.0,Ｃデムーロ,池添,栗東,2021105864,05473,ロードカナロア ,リラヴァティ ,ゼンノロブロイ ,3.8496495435449836,1
4,5,5,コト,牝3,55.0,岩田望,野中,栗東,2021101019,01174,キズナ ,ニコール ,キングカメハメハ ,-0.4168022931386457,7
5,5,6,エヴァンスウィート,牝3,55.0,戸崎圭,友道,栗東,2021105689,05386,スワーヴリチャード ,ハルーワスウィート ,Machiavellian ,-1.9462572180909032,9
6,6,7,エポックヴィーナス,牝3,55.0,坂井,新谷,栗東,2021104153,01163,ヴィクトワールピサ ,ベストオブミー ,ブライアンズタイム Brian's Time(米) ,1.7859339337016207,2
7,6,8,ヨウシタンレイ,牝4,56.0,Ｍデムーロ,藤野,栗東,2020103969,05212,サトノアラジン ,フレイムミーティア ,ファンタスティックライト Fantastic Light(米) ,-2.6170330572667306,11
8,7,9,テラメリタ,牝3,55.0,ルメール,須貝,栗東,2021105127,05339,ブリックスアンドモルタル Bricks and Mortar(米) ,テラノヴァ ,ヴィクトワールピサ ,1.545179105173094,3
9,7,10,ムーンリットナイト,牡5,58.0,川田,杉山佳,栗東,2019106925,01088,マジェスティックウォリアー Majestic Warrior(米) ,デザートオブムーン ,ゼンノロブロイ ,1.3778925670729,4
10,8,11,テーオーダグラス,牡3,57.0,武豊,須貝,栗東,2021102246,00666,リアルスティール ,ラブミーリル ,ハービンジャー Harbinger(英) ,0.8250652136155118,6
11,8,12,チュウワダンス,牝5,56.0,荻野琢,大久保,栗東,2019105154,01112,ハーツクライ ,キラモサ Kirramosa(新) ,Alamosa ,-2.2547183115745573,10
