,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンラッセル,牡3,57.0,ティータン,堀,美浦,2022110084,05533,American Pharoah  (米)  ,Snowy Winter  ,Elusive Quality  ,-0.8584143140250745,7
1,2,2,サンライズミモザ,セ3,56.0,☆松本,安田,栗東,2022103887,01191,ダノンレジェンド  ,プルミエエトワール  ,ヴィクトワールピサ  ,-1.435151965197439,11
2,3,3,ニコ,牝3,52.0,▲古川奈,大和田,美浦,2022103336,01190,ダノンバラード  ,ムサ  ,フレンチデピュティ  French Deputy(米)  ,-0.5124971773292154,5
3,3,4,リドルトリガー,牝3,55.0,本田重,小島,美浦,2022110068,05443,American Pharoah  (米)  ,Rubina  ,Invincible Spirit  (愛)  ,-0.5343479154982244,6
4,4,5,タイキインドラ,牡3,57.0,丹内,大竹,美浦,2022103149,01091,サンダースノー  Thunder Snow(愛)  ,タイキキララ  ,キングヘイロー  ,-1.3584412954959397,10
5,4,6,アイルビリーヴ,牡3,57.0,落合玄,新谷,栗東,2022103176,05578,オルフェーヴル  ,ジェルミナーレ  ,アドマイヤムーン  ,0.2434292586405577,2
6,5,7,ニッシンゲッポ,牝3,55.0,黛,金成,美浦,2022102356,01109,フォーウィールドライブ  Four Wheel Drive(米)  ,カレンマーガレット  ,ネオユニヴァース  ,-3.2278233595041956,14
7,5,8,ハイクオリティ,牡3,57.0,ゴンサルベ,今野,栗東,2022106924,05675,リアルスティール  ,フジミ  ,ロードカナロア  ,-0.40091175627828995,4
8,6,9,ハッピールンナ,牝3,55.0,古川吉,大根田,栗東,2022101217,01015,ホークビル  Hawkbill(米)  ,イサチルルンナ  ,キングカメハメハ  ,-1.180394056721801,9
9,6,10,ヴァルチャースター,牡3,57.0,佐々木,池添,栗東,2022104949,01197,サートゥルナーリア  ,ハープスター  ,ディープインパクト  ,0.5875858198330098,1
10,7,11,ドバイミッション,牡3,57.0,ウィリアム,辻野,栗東,2022105688,05416,ダイワメジャー  ,ウィズアミッション  ,Danehill Dancer  (愛)  ,-1.1711977336805641,8
11,7,12,キタノホウセキ,牝3,52.0,▲和田陽,畑端,栗東,2022107145,01223,ロジャーバローズ  ,エトワールドロゼ  ,アドマイヤマックス  ,-0.15776249312029406,3
12,8,13,ビスケットマリー,牝3,52.0,▲森田,和田雄,美浦,2022102984,01222,マインドユアビスケッツ  Mind Your Biscuits(米)  ,テンツクテン  ,ステイゴールド  ,-2.2318849316056695,12
13,8,14,ブリスディーシャ,牝3,55.0,石川倭,小崎,栗東,2022107313,05534,リオンディーズ  ,アイシャ  ,ハーツクライ  ,-3.085973194042435,13
