,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パソドブレ,牝2,55.0,柴田大,中川,美浦,2023105547,01009,リアルインパクト  ,パッシオーネ  ,ゼンノロブロイ  ,-3.26149340671675,13
1,2,2,コスモクラシック,牡2,55.0,石川,嘉藤,美浦,2023104491,01150,ダノンバラード  ,マーマレードガール  ,タイキシャトル  ,-2.337610663218357,11
2,3,3,カルダモン,牝2,55.0,岩田望,黒岩,美浦,2023107051,01174,キズナ  ,シークレットスパイス  Secret Spice(米)  ,ディスクリートキャット  Discreet Cat(米)  ,-0.13153183056755,7
3,4,4,ローザレイア,牝2,55.0,三浦,西園翔,栗東,2023104842,01122,レイデオロ  ,カラレイア  ,エンパイアメーカー  Empire Maker(米)  ,-0.04620065006526018,6
4,4,5,ショウナンタヅナ,牡2,55.0,岩田康,武市,美浦,2023100531,05203,ドレフォン  Drefong(米)  ,ウインフロレゾン  ,フジキセキ  ,-0.785473515805686,9
5,5,6,フジテンクウ,牝2,55.0,田辺,竹内,美浦,2023105179,01075,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ワールプール  ,ロードカナロア  ,0.4747234387568937,2
6,5,7,ブルーアンバー,牝2,55.0,小林脩,高橋文,美浦,2023106604,01183,ファインニードル  ,ブロワ  ,メイショウボーラー  ,1.4250153779982995,1
7,6,8,ブーケドリス,牝2,55.0,大野,宮田,美浦,2023103802,01096,ロードカナロア  ,トワイライトライフ  ,ゴールドアリュール  ,0.24102784863621282,3
8,6,9,キンググローリー,牡2,55.0,菅原明,古賀,美浦,2023100021,01179,ダノンプレミアム  ,ハーフムーンII  ,Duke of Marmalade  (愛)  ,-2.4328116923888348,12
9,7,10,ユイノナナフシギ,牡2,52.0,▲石神道,深山,美浦,2023105432,01209,ヤマカツエース  ,フェアリーリング  ,ワールドエース  ,-0.6178604483500701,8
10,7,11,ローズプリンセス,牝2,55.0,石橋脩,上原佑,美浦,2023102985,01077,ロジャーバローズ  ,ヘルメット  ,タイキシャトル  ,0.20658273979479036,4
11,8,12,ブールドネージュ,牝2,55.0,杉原,大和田,美浦,2023106591,01135,ヴァンゴッホ  ,スノークリスマス  ,ブラックタイド  ,0.14914372702555298,5
12,8,13,ロードクラシコ,牡2,55.0,斎藤,斎藤誠,美浦,2023105797,01178,ダノンプレミアム  ,キャサリンオブアラゴン  Catherineofaragon(愛)  ,Holy Roman Emperor  ,-2.1256250693999874,10
