,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジャスパーロブスト,セ4,57.0,丸山,森秀,栗東,2021110133,01127,Khozan  ,Prize Informant  ,Marciano  ,1.4393299342757335,2
1,2,2,ソニックスター,セ4,57.0,三浦,木村,美浦,2021110060,01122,Into Mischief  ,Carolina Bertie  ,Speightstown  (米)  ,-1.231003971166211,9
2,3,3,モズミギカタアガリ,牝4,55.0,津村,藤岡,栗東,2021102868,01092,グランプリボス  ,モズソフィ  ,マンハッタンカフェ  ,-1.2834756320762195,10
3,4,4,レヴォントゥレット,牡4,57.0,岩田望,矢作,栗東,2021103717,01174,ロードカナロア  ,クイーンマンボ  ,マンハッタンカフェ  ,0.3921183018742753,3
4,5,5,ホウオウルーレット,牡6,58.0,岩田康,栗田,美浦,2019105746,05203,ロージズインメイ  Roses in May(米)  ,オメガフレグランス  ,ゴールドアリュール  ,0.14993408023951993,4
5,5,6,アイファーテイオー,牡5,57.0,藤懸,井上,栗東,2020101275,01138,アイファーソング  ,ピコット  ,ハーツクライ  ,0.133512597418406,5
6,6,7,アルムラトゥール,牡5,57.0,菊沢,西園翔,栗東,2020105545,01161,コパノリッキー  ,チャーリーズ  ,キングカメハメハ  ,-3.2349513337477886,12
7,6,8,ジョージテソーロ,牡4,57.0,菅原明,嘉藤,美浦,2021102078,01179,ベストウォーリア  ,グリンテソーロ  ,カジノドライヴ  ,-0.6921365549578401,7
8,7,9,ヒューゴ,牡5,57.0,江田照,加藤征,美浦,2020102345,00689,コパノリッキー  ,リントス  ,ウォーエンブレム  War Emblem(米)  ,-1.9568792258143262,11
9,7,10,ブレイクフォース,牡6,58.0,田辺,中舘,美浦,2019105604,01075,アジアエクスプレス  ,プレシャスフラワー  ,サンデーサイレンス  Sunday Silence(米)  ,-0.5969609173626281,6
10,8,11,アスクドゥラメンテ,牡6,57.0,内田博,藤原,栗東,2019105400,00422,ドゥラメンテ  ,プラウドスペル  Proud Spell(米)  ,Proud Citizen  ,-0.8514153676082883,8
11,8,12,ロコポルティ,牡7,58.0,酒井,西園正,栗東,2018105503,01034,ヘニーヒューズ  Henny Hughes(米)  ,サダムグランジュテ  ,キングカメハメハ  ,1.5400408151385008,1
