,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リフレクトザムーン,牝4,56.0,横山典,尾形,美浦,2021104635,00660,ルーラーシップ  ,ミスイヴァノヴィック  Miss Ivanovic(愛)  ,Captain Rio  ,-1.15987511502594,10
1,2,2,サムハンター,牡7,58.0,バデル,高橋康,栗東,2018105996,05644,マジェスティックウォリアー  Majestic Warrior(米)  ,ヤマカツセイレーン  ,グラスワンダー  ,-4.572433910131057,14
2,3,3,スピードリッチ,牡4,58.0,ウィリアム,藤岡,栗東,2021105438,05416,ドレフォン  Drefong(米)  ,エバーシャルマン  ,ハーツクライ  ,-0.18266742349875117,4
3,3,4,パトリックハンサム,牡6,58.0,ハマーハン,柄崎,美浦,2019103850,05676,バゴ  Bago(仏)  ,トーコーユズキ  ,ディープインパクト  ,-0.7523182413975608,8
4,4,5,クレバーテースト,セ6,58.0,ルメール,佐藤悠,栗東,2019107025,05339,オルフェーヴル  ,クレバースプリント  ,サクラバクシンオー  ,0.344141451138717,2
5,4,6,ナムラフッカー,牡4,58.0,ティータン,長谷川,栗東,2021102510,05533,スワーヴリチャード  ,ナムラライラ  ,ルーラーシップ  ,-0.5403941161877718,7
6,5,7,アスクオンディープ,セ6,58.0,坂井,前川,栗東,2019101612,01163,ディープインパクト  ,カラズマッチポイント  Kara's Match Point(米)  ,Curlin  (米)  ,-0.5358208723661673,6
7,5,8,スミ,牝6,56.0,ゴンサルベ,高橋亮,栗東,2019106604,05675,リオンディーズ  ,マーヴェリックス  ,Smart Strike  (加)  ,0.90600506728557,1
8,6,9,アグラシアド,牝5,56.0,戸崎圭,中村,栗東,2020104912,05386,リアルスティール  ,サラシー  Salasie(仏)  ,Teofilo  ,-3.109787072790488,13
9,6,10,アイスグリーン,牡5,58.0,本田重,池添,栗東,2020103354,05443,モーリス  ,グリューネワルト  ,スペシャルウィーク  ,0.2412371514053522,3
10,7,11,エゾダイモン,牡5,58.0,武豊,武幸,栗東,2020103794,00666,ハーツクライ  ,メジロツボネ  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-1.5861521353950434,11
11,7,12,ルカランフィースト,牡4,58.0,北村友,鹿戸,美浦,2021105040,01102,イスラボニータ  ,ゴージャスランチ  ,マンハッタンカフェ  ,-1.0360640212385694,9
12,8,13,マイネルニコラス,牡6,58.0,横山武,畠山,美浦,2019100768,01170,キングカメハメハ  ,フライングメリッサ  ,ダンスインザダーク  ,-2.9705907841904478,12
13,8,14,フクノブルーレイク,牡3,56.0,トーレス,竹内,美浦,2022101329,05677,ウインブライト  ,ブルーエクセル  ,ロードカナロア  ,-0.5330833792135469,5
