,0,1,2,3
202010010101,単勝,7,380,1
202010010101,複勝,7,160,2
202010010101,複勝,13,220,5
202010010101,複勝,6,140,1
202010010101,枠連,5-8,590,3
202010010101,馬連,7-13,1620,6
202010010101,ワイド,7-13,580,8
202010010101,ワイド,6-7,430,1
202010010101,ワイド,6-13,650,9
202010010101,馬単,7→13,3070,14
202010010101,三連複,6-7-13,2550,7
202010010101,三連単,7→13→6,15530,45
202010010102,単勝,8,580,3
202010010102,複勝,8,200,3
202010010102,複勝,9,220,4
202010010102,複勝,11,670,8
202010010102,枠連,5-5,870,4
202010010102,枠連,5-6,1460,11
202010010102,馬連,8-9,780,6
202010010102,馬連,8-11,3920,22
202010010102,ワイド,8-9,660,6
202010010102,ワイド,8-11,2050,21
202010010102,ワイド,9-11,1850,17
202010010102,馬単,8→9,1860,14
202010010102,馬単,8→11,6720,42
202010010102,三連複,8-9-11,10990,32
202010010102,三連単,8→9→11,24470,146
202010010102,三連単,8→11→9,38930,216
202010010103,単勝,1,380,2
202010010103,複勝,1,190,3
202010010103,複勝,7,1110,9
202010010103,複勝,6,240,5
202010010103,枠連,1-4,1530,8
202010010103,馬連,1-7,8060,16
202010010103,ワイド,1-7,2450,20
202010010103,ワイド,1-6,500,3
202010010103,ワイド,6-7,3030,27
202010010103,馬単,1→7,11580,32
202010010103,三連複,1-6-7,11670,25
202010010103,三連単,1→7→6,68910,182
202010010104,単勝,2,610,3
202010010104,複勝,2,120,3
202010010104,複勝,5,100,1
202010010104,複勝,7,100,2
202010010104,枠連,2-5,610,2
202010010104,馬連,2-5,730,2
202010010104,ワイド,2-5,190,2
202010010104,ワイド,2-7,210,3
202010010104,ワイド,5-7,110,1
202010010104,馬単,2→5,1920,5
202010010104,三連複,2-5-7,260,1
202010010104,三連単,2→5→7,3970,12
202010010105,単勝,2,340,2
202010010105,複勝,2,120,2
202010010105,複勝,1,120,3
202010010105,複勝,8,110,1
202010010105,枠連,1-2,590,3
202010010105,馬連,1-2,560,3
202010010105,ワイド,1-2,230,3
202010010105,ワイド,2-8,150,1
202010010105,ワイド,1-8,200,2
202010010105,馬単,2→1,1060,5
202010010105,三連複,1-2-8,290,1
202010010105,三連単,2→1→8,2030,5
202010010106,単勝,12,370,2
202010010106,複勝,12,190,2
202010010106,複勝,7,290,5
202010010106,複勝,6,360,6
202010010106,枠連,5-8,1940,7
202010010106,馬連,7-12,4790,17
202010010106,ワイド,7-12,1360,17
202010010106,ワイド,6-12,1130,12
202010010106,ワイド,6-7,1270,16
202010010106,馬単,12→7,8770,28
202010010106,三連複,6-7-12,15230,49
202010010106,三連単,12→7→6,74350,232
202010010107,単勝,12,1540,6
202010010107,複勝,12,350,6
202010010107,複勝,7,260,5
202010010107,複勝,8,200,2
202010010107,枠連,4-6,350,1
202010010107,馬連,7-12,5410,18
202010010107,ワイド,7-12,1430,15
202010010107,ワイド,8-12,1180,12
202010010107,ワイド,7-8,680,6
202010010107,馬単,12→7,10360,34
202010010107,三連複,7-8-12,7740,20
202010010107,三連単,12→7→8,61260,182
202010010108,単勝,3,870,4
202010010108,複勝,3,230,4
202010010108,複勝,9,260,5
202010010108,複勝,13,190,2
202010010108,枠連,2-5,1430,5
202010010108,馬連,3-9,4620,17
202010010108,ワイド,3-9,1470,17
202010010108,ワイド,3-13,860,7
202010010108,ワイド,9-13,980,9
202010010108,馬単,3→9,8710,31
202010010108,三連複,3-9-13,6710,14
202010010108,三連単,3→9→13,46000,122
202010010109,単勝,14,2950,7
202010010109,複勝,14,290,6
202010010109,複勝,2,160,3
202010010109,複勝,6,110,1
202010010109,枠連,1-7,4020,11
202010010109,馬連,2-14,4560,13
202010010109,ワイド,2-14,920,11
202010010109,ワイド,6-14,640,6
202010010109,ワイド,2-6,270,1
202010010109,馬単,14→2,15200,34
202010010109,三連複,2-6-14,2330,7
202010010109,三連単,14→2→6,37330,103
202010010110,単勝,4,190,1
202010010110,複勝,4,110,1
202010010110,複勝,13,240,5
202010010110,複勝,15,230,4
202010010110,枠連,2-7,760,3
202010010110,馬連,4-13,1060,5
202010010110,ワイド,4-13,420,3
202010010110,ワイド,4-15,420,4
202010010110,ワイド,13-15,1130,12
202010010110,馬単,4→13,1570,6
202010010110,三連複,4-13-15,2590,7
202010010110,三連単,4→13→15,7990,10
202010010111,単勝,5,2460,9
202010010111,複勝,5,680,9
202010010111,複勝,6,360,4
202010010111,複勝,3,920,11
202010010111,枠連,3-3,12440,31
202010010111,馬連,5-6,12500,40
202010010111,ワイド,5-6,3490,41
202010010111,ワイド,3-5,6090,62
202010010111,ワイド,3-6,4900,51
202010010111,馬単,5→6,26880,77
202010010111,三連複,3-5-6,91350,224
202010010111,三連単,5→6→3,598880,1291
202010010112,単勝,13,320,2
202010010112,複勝,13,170,2
202010010112,複勝,1,260,5
202010010112,複勝,10,640,7
202010010112,枠連,1-8,1670,7
202010010112,馬連,1-13,1730,7
202010010112,ワイド,1-13,720,8
202010010112,ワイド,10-13,1860,17
202010010112,ワイド,1-10,2910,28
202010010112,馬単,13→1,2630,10
202010010112,三連複,1-10-13,13270,40
202010010112,三連単,13→1→10,47120,127
202010010201,単勝,6,830,5
202010010201,複勝,6,170,4
202010010201,複勝,1,110,1
202010010201,複勝,11,140,2
202010010201,枠連,1-4,740,3
202010010201,馬連,1-6,790,3
202010010201,ワイド,1-6,340,3
202010010201,ワイド,6-11,610,7
202010010201,ワイド,1-11,250,1
202010010201,馬単,6→1,2230,7
202010010201,三連複,1-6-11,1160,2
