,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,フィーユレアル,牝3,55.0,横山武,斎藤誠,474(+6),美浦,2023101443,01170,リオンディーズ,アリストライン,ハーツクライ,-2.25373090647615,14
1,1,2,シンゼンイセ,牡3,57.0,団野,荒川,454(+2),栗東,2023103501,01180,サトノインプレッサ,パイタ,Intikhab,-1.600835450998276,12
2,2,3,レッツエンジョイ,牡3,57.0,鮫島駿,石坂,516(-10),栗東,2023102104,01157,シュヴァルグラン,アメリカンニーニャ,Carpe Diem,-0.8297697040689411,7
3,2,4,シャマレル,牡3,57.0,田口,渡辺,442(-2),栗東,2023103425,01208,ルーラーシップ,シャワークライム,ローエングリン,-2.2555473109321635,15
4,3,5,アルデキングダム,牡3,57.0,横山典,村田,464(-4),美浦,2023102160,00660,アニマルキングダム,タキオンメーカー,エンパイアメーカー,1.0883562796728292,1
5,3,6,ボンヴィアッジョ,牝3,55.0,菱田,西田,492(-8),美浦,2023103134,01144,エスポワールシチー,サブノイナズマ,カコイーシーズ,-0.6788811681291906,6
6,4,7,ジャガーライズ,牡3,57.0,ハマーハン,伊藤圭,474(-2),美浦,2023102594,05676,パイロ,ハニーディスタフ,ゴールドアリュール,-1.1889100735767684,9
7,4,8,ウイントッペン,牡3,57.0,幸,西園正,484(+8),栗東,2023109092,00732,エーシントップ,ドリームアドリーム,ディープインパクト,-1.4157736918727828,10
8,5,9,オプティモ,牡3,57.0,松山,緒方,486(-4),栗東,2023104805,01126,タワーオブロンドン,タイキエイワン,フサイチコンコルド,-0.37812006337325277,5
9,5,10,レッドジェルブロワ,牡3,57.0,岩田望,鹿戸,442(-6),美浦,2023103603,01174,エピファネイア,レッドベルローズ,ディープインパクト,-1.4468237634955983,11
10,6,11,ナムラキングダム,牡3,57.0,城戸,羽月,--,栗東,2023104959,01147,アニマルキングダム,ナムラストロベリー,ヨハネスブルグ,-1.7006529134276338,13
11,6,12,ジャーナーリア,牡3,57.0,高杉,本田,522(+2),栗東,2023100596,01213,サートゥルナーリア,ベルライン,ダイワメジャー,0.6676771098148787,2
12,7,13,オウケンブラッド,牡3,57.0,北村友,畑端,448(-2),栗東,2023106669,01102,オウケンワールド,オウケンザパール,オルフェーヴル,0.49317931040570884,3
13,7,14,カセノソレイユ,牡3,57.0,酒井,鈴木伸,492(+4),美浦,2023104154,01034,アジアエクスプレス,デアリングプライド,ダイワメジャー,-2.4796780353175185,16
14,8,15,マサノハヤブサ,セ3,54.0,▲川端,藤野,414(-4),栗東,2023100016,01195,サートゥルナーリア,マサノヴィクトワル,ヴィクトワールピサ,-0.9151439257079554,8
15,8,16,ハルカオル,牝3,55.0,木幡育,千葉,476(-6),美浦,2023105049,01167,ミスチヴィアスアレックス,イトククリ,サクラバクシンオー,0.45746327379855434,4
