,式別,馬番,配当,人気
0,単勝,3,2140,10
1,複勝,3,540,9
2,複勝,8,270,2
3,複勝,5,400,6
4,枠連,2-4,380,1
5,馬連,3-8,9860,37
6,ワイド,3-8,3130,41
7,ワイド,3-5,2800,40
8,ワイド,5-8,1840,14
9,馬単,3→8,25770,81
10,3連複,3-5-8,34020,110
11,3連単,3→8→5,262240,723
