,式別,馬番,配当,人気
0,単勝,7,280,2
1,複勝,7,130,3
2,複勝,1,160,4
3,複勝,8,110,1
4,馬連,1-7,1130,5
5,ワイド,1-7,310,5
6,ワイド,7-8,170,1
7,ワイド,1-8,300,4
8,馬単,7→1,1770,8
9,3連複,1-7-8,740,2
10,3連単,7→1→8,4770,14
