,式別,馬番,配当,人気
0,単勝,2,570,3
1,複勝,2,200,2
2,複勝,1,330,6
3,複勝,5,220,3
4,枠連,1-1,3220,15
5,馬連,1-2,3390,13
6,ワイド,1-2,1270,14
7,ワイド,2-5,760,5
8,ワイド,1-5,1550,19
9,馬単,2→1,6500,25
10,3連複,1-2-5,6420,17
11,3連単,2→1→5,40180,115
