,式別,馬番,配当,人気
0,単勝,12,720,3
1,複勝,12,300,3
2,複勝,4,300,4
3,複勝,9,1390,15
4,枠連,2-6,1750,10
5,馬連,4-12,4310,15
6,ワイド,4-12,1850,17
7,ワイド,9-12,9170,89
8,ワイド,4-9,6440,77
9,馬単,12→4,8040,28
10,3連複,4-9-12,122110,333
11,3連単,12→4→9,579230,1
