,式別,馬番,配当,人気
0,単勝,4,290,1
1,複勝,4,160,3
2,複勝,14,640,11
3,複勝,12,130,1
4,枠連,2-7,2400,10
5,馬連,4-14,5180,18
6,ワイド,4-14,1400,17
7,ワイド,4-12,280,1
8,ワイド,12-14,1800,24
9,馬単,4→14,6080,20
10,3連複,4-12-14,4690,12
11,3連単,4→14→12,26890,76
