,式別,馬番,配当,人気
0,単勝,2,830,4
1,複勝,2,260,3
2,複勝,14,1100,14
3,複勝,3,420,6
4,枠連,1-7,4350,24
5,馬連,2-14,15720,60
6,ワイド,2-14,4060,54
7,ワイド,2-3,1080,8
8,ワイド,3-14,5700,69
9,馬単,2→14,26000,105
10,3連複,2-3-14,40530,153
11,3連単,2→14→3,249580,907
