,式別,馬番,配当,人気
0,単勝,1,340,2
1,複勝,1,160,2
2,複勝,10,200,5
3,複勝,8,190,4
4,枠連,1-7,1140,6
5,馬連,1-10,1550,7
6,ワイド,1-10,660,9
7,ワイド,1-8,580,7
8,ワイド,8-10,670,10
9,馬単,1→10,2890,13
10,3連複,1-8-10,2990,10
11,3連単,1→10→8,14090,45
