,式別,馬番,配当,人気
0,単勝,3,710,5
1,複勝,3,180,4
2,複勝,6,170,1
3,複勝,5,170,3
4,枠連,3-4,530,1
5,馬連,3-6,1680,8
6,ワイド,3-6,700,9
7,ワイド,3-5,520,5
8,ワイド,5-6,530,6
9,馬単,3→6,3330,16
10,3連複,3-5-6,2440,4
11,3連単,3→6→5,14560,38
