,式別,馬番,配当,人気
0,単勝,2,2300,9
1,複勝,2,510,10
2,複勝,9,470,8
3,複勝,4,220,3
4,枠連,2-7,8840,27
5,馬連,2-9,19260,42
6,ワイド,2-9,4640,41
7,ワイド,2-4,1690,22
8,ワイド,4-9,2260,29
9,馬単,2→9,43370,86
10,3連複,2-4-9,40160,106
11,3連単,2→9→4,377520,685
