,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ゴールドコット,牡3,57.0,角田和,田中克,460(0),栗東,2023103315,1186,オルフェーヴル,アプリコットフィズ,ジャングルポケット,-0.6749292015783971,14,-0.0291942736347745,6,,7,49.6,46.2,46.6,7
1,2,2,ミニュイ,牡3,55.0,△田山,秋山,486(+2),栗東,2023104866,1220,ドレフォン,シンデレラ,ハーツクライ,0.7572743647313426,3,0.0266900685458888,14,,12,42.5,43.7,42.7,12
2,2,3,エトワールブルー,牡3,57.0,太宰,本田,524(0),栗東,2023100389,1037,サートゥルナーリア,ブルーロータス,ディープインパクト,0.3149636762514032,7,0.0094311799027977,5,,11,50.4,43.8,47.9,6
3,3,4,ラヴィレット,牡3,57.0,吉村,池江,564(-10),栗東,2023106967,1216,サトノダイヤモンド,ギエム,Medaglia d'Oro,-0.146912723852655,12,-0.0085911595158194,8,,15,45.6,43.4,46.2,9
4,3,5,アタカミーム,牝3,55.0,古川吉,緒方,522(0),栗東,2023104171,1015,キタサンブラック,オウケンサクラ,バゴ,-0.0145352127103123,10,-0.0034258113043464,11,,5,42.8,53.4,42.7,10
5,4,6,レッドフロイデ,牡3,57.0,高杉,大久保,444(+4),栗東,2023103441,1213,モーリス,ジョイフルビクトリー,Tapit,0.6546924260103605,4,0.0226873385570155,3,,2,59.1,58.3,58.2,4
6,4,7,フォーオール,セ3,57.0,横山典,昆,494(-10),栗東,2023106682,660,カリフォルニアクローム,アンジュデジール,ディープインパクト,0.3149636762514032,7,0.0094311799027977,9,,9,45.1,43.9,46.4,8
7,5,8,オグナ,牡3,57.0,丹内,鈴木孝,452(-14),栗東,2023103241,1091,ゴールドシップ,タピットトゥギャザー,Tapit,-0.0145352127103123,10,-0.0034258113043464,12,,10,42.6,43.9,42.6,14
8,5,9,ウィスピア,牡3,57.0,秋山稔,小林,484(-10),栗東,2023102384,1181,マインドユアビスケッツ,スピリテッドエアー,Danehill Dancer,0.6546924260103605,4,0.0226873385570155,7,,6,49.3,48.3,51.4,5
9,6,10,アンウェイバリング,牝3,53.0,△柴田裕,羽月,408(+6),栗東,2023105639,1212,カリフォルニアクローム,シェリーカスク,ハーツクライ,0.3149636762514032,7,0.0094311799027977,15,,14,42.5,43.5,42.7,13
10,6,11,ヤマニンエラマ,牡3,54.0,▲川端,四位,490(+12),栗東,2023104367,1195,フィエールマン,ヤマニンラレーヌ,ヤマニンセラフィム,-0.0145352127103123,10,-0.0034258113043464,10,,13,42.8,43.6,42.6,15
11,7,12,グリーンゴー,牡3,57.0,岩田望,福永,482(-2),栗東,2023105294,1174,ハービンジャー,シャンボールフィズ,キングカメハメハ,1.4030084959534892,2,0.0518865056975803,1,,3,78.3,57.2,60.3,2
12,7,13,ゼンノスタニング,牡3,54.0,▲森田,武幸,448(0),栗東,2023104611,1222,シルバーステート,クーファウェヌス,Frankel,1.466440996321132,1,0.0543616311890314,13,,8,42.6,44.5,42.7,11
13,8,14,テイエムスターラン,牡3,57.0,高倉,小椋,522(0),栗東,2023102582,1130,シニスターミニスター,ストロングハート,サウスヴィグラス,-0.8100223321506308,15,-0.0344655848594827,2,,4,60.4,56.2,78.0,1
14,8,15,ゼランテ,牡3,57.0,武豊,松永幹,488(+2),栗東,2023104399,666,コントレイル,セラン,Uncle Mo,-0.5724440942716765,13,-0.0251953219913932,4,,1,56.4,80.0,58.6,3
