,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202610010101,1,5,5,アンコールアゲイン,牡3,57,松山弘平,0:1:47.4,,1-1-1-1,38.6,1.4,1,482,[西]今野貞一,1700,曇,ダート,良,2026年01月24日,未勝利,2023102215,01126
202610010101,2,8,10,セルシャーム,牡3,57,菱田裕二,0:1:48.1,4,3-4-2-2,39.3,20.1,5,510,[西]野中賢二,1700,曇,ダート,良,2026年01月24日,未勝利,2023100992,01144
202610010101,3,6,6,ゴールデンドラゴン,牡3,57,松若風馬,0:1:48.3,1.1/4,8-8-7-7,38.5,73.5,9,462,[西]宮本博,1700,曇,ダート,良,2026年01月24日,未勝利,2023104872,01154
202610010101,4,4,4,オトコノロマン,牡3,54,田山旺佑,0:1:48.3,アタマ,2-2-4-3,39.2,13.4,4,500,[西]新谷功一,1700,曇,ダート,良,2026年01月24日,未勝利,2023105093,01220
202610010101,5,8,9,ワルトシュタイン,牡3,57,北村友一,0:1:48.7,2.1/2,5-5-6-6,39.2,9.0,3,474,[西]佐藤悠太,1700,曇,ダート,良,2026年01月24日,未勝利,2023103240,01102
202610010101,6,1,1,マシン,牡3,57,鮫島克駿,0:1:48.7,ハナ,7-5-7-7,38.9,4.7,2,470,[西]石坂公一,1700,曇,ダート,良,2026年01月24日,未勝利,2023105387,01157
202610010101,7,7,8,マカラス,牡3,57,小沢大仁,0:1:48.9,1,9-9-9-9,38.8,37.5,7,446,[西]飯田祐史,1700,曇,ダート,良,2026年01月24日,未勝利,2023106186,01185
202610010101,8,2,2,シンゼンイセ,牡3,57,団野大成,0:1:49.0,1/2,3-2-5-3,39.7,43.8,8,452,[西]荒川義之,1700,曇,ダート,良,2026年01月24日,未勝利,2023103501,01180
202610010101,9,7,7,アーサーバローズ,牡3,57,菊沢一樹,0:1:49.5,3,5-7-2-3,40.6,22.6,6,500,[西]寺島良,1700,曇,ダート,良,2026年01月24日,未勝利,2023105468,01161
202610010101,10,3,3,ホワイトラバーズ,牝3,55,古川吉洋,0:1:50.8,8,10-10-9-10,40.6,107.2,10,480,[西]大根田裕,1700,曇,ダート,良,2026年01月24日,未勝利,2023101742,01015
202610010102,1,2,4,アルヴァンドルード,牡3,57,北村友一,0:1:46.1,,1-1-1-1,34.6,2.1,1,434,[西]池添学,1800,曇,芝,良,2026年01月24日,未勝利,2023107113,01102
202610010102,2,7,14,ベンティガオルサ,牡3,57,松若風馬,0:1:46.4,2,10-12-2-2,34.7,11.4,4,518,[西]清水久詞,1800,曇,芝,良,2026年01月24日,未勝利,2023101582,01154
202610010102,3,3,6,サトノアグード,牡3,57,ルメール,0:1:46.5,3/4,16-15-10-11,34.0,2.4,2,474,[西]藤原英昭,1800,曇,芝,良,2026年01月24日,未勝利,2023105247,05339
202610010102,4,1,2,ポッドリプル,牡3,57,菱田裕二,0:1:46.5,ハナ,6-5-6-4,34.3,41.0,7,462,[西]辻野泰之,1800,曇,芝,良,2026年01月24日,未勝利,2023105593,01144
202610010102,5,2,3,ラップトップ,牝3,52,田山旺佑,0:1:46.6,クビ,6-7-6-4,34.4,32.6,6,388,[西]小栗実,1800,曇,芝,良,2026年01月24日,未勝利,2023100238,01220
202610010102,6,4,8,フレアオブセンス,牡3,57,鮫島克駿,0:1:47.3,4,2-2-3-4,35.3,85.7,11,484,[西]高野友和,1800,曇,芝,良,2026年01月24日,未勝利,2023107022,01157
202610010102,7,8,15,ヤクジョ,牡3,57,丹内祐次,0:1:47.6,1.1/2,9-8-9-7,35.3,19.8,5,458,[東]松永康利,1800,曇,芝,良,2026年01月24日,未勝利,2023102802,01091
202610010102,8,3,5,ヒメヒオウギ,牝3,53,柴田裕一,0:1:47.7,3/4,10-8-14-12,34.9,84.2,10,402,[西]中竹和也,1800,曇,芝,良,2026年01月24日,未勝利,2023106148,01212
