,式別,馬番,配当,人気
0,単勝,2,310,2
1,複勝,2,130,2
2,複勝,9,110,1
3,複勝,7,230,5
4,枠連,2-8,270,1
5,馬連,2-9,460,1
6,ワイド,2-9,210,1
7,ワイド,2-7,510,5
8,ワイド,7-9,520,6
9,馬単,2→9,1130,6
10,3連複,2-7-9,1570,5
11,3連単,2→9→7,6480,18
