race_id,式別,馬番,配当,人気
202608031110,単勝,2,600,5
202608031110,複勝,2,250,5
202608031110,複勝,4,3150,15
202608031110,複勝,7,220,4
202608031110,枠連,1-2,3240,12
202608031110,馬連,2-4,66550,75
202608031110,ワイド,2-4,19880,80
202608031110,ワイド,2-7,860,10
202608031110,ワイド,4-7,16800,74
202608031110,馬単,2→4,105210,146
202608031110,三連複,2-4-7,135510,217
202608031110,三連単,2→4→7,1024500,1
