,式別,馬番,配当,人気
0,単勝,15,470,3
1,複勝,15,200,3
2,複勝,14,640,8
3,複勝,8,200,4
4,枠連,7-8,4480,13
5,馬連,14-15,5540,17
6,ワイド,14-15,1820,18
7,ワイド,8-15,460,3
8,ワイド,8-14,1580,16
9,馬単,15→14,7810,26
10,3連複,8-14-15,6780,19
11,3連単,15→14→8,37470,111
