,式別,馬番,配当,人気
0,単勝,9,110,1
1,複勝,9,100,1
2,複勝,6,340,5
3,複勝,8,400,6
4,枠連,6-8,2250,5
5,馬連,6-9,1620,5
6,ワイド,6-9,530,6
7,ワイド,8-9,540,7
8,ワイド,6-8,5070,26
9,馬単,9→6,1690,6
10,3連複,6-8-9,7290,17
11,3連単,9→6→8,15990,40
