race_id,式別,馬番,配当,人気
202608010705,単勝,4,490,2
202608010705,複勝,4,170,3
202608010705,複勝,15,120,1
202608010705,複勝,17,650,9
202608010705,枠連,2-8,570,3
202608010705,馬連,4-15,630,1
202608010705,ワイド,4-15,300,1
202608010705,ワイド,4-17,2070,20
202608010705,ワイド,15-17,1300,13
202608010705,馬単,4→15,1480,4
202608010705,三連複,4-15-17,6100,14
202608010705,三連単,4→15→17,23400,59
