race_id,式別,馬番,配当,人気
202608020506,単勝,9,860,4
202608020506,複勝,9,160,4
202608020506,複勝,12,120,2
202608020506,複勝,17,110,1
202608020506,枠連,5-6,470,2
202608020506,馬連,9-12,780,2
202608020506,ワイド,9-12,300,2
202608020506,ワイド,9-17,350,4
202608020506,ワイド,12-17,160,1
202608020506,馬単,9→12,2260,9
202608020506,三連複,9-12-17,640,1
202608020506,三連単,9→12→17,6330,15
